mpc_x_0,mpc_x_1,mpc_x_2,mpc_x_3,mpc_x_4,mpc_x_5,mpc_x_6,mpc_x_7,mpc_x_8,mpc_x_9,mpc_x_10,mpc_x_11,mpc_x_12,mpc_x_13,mpc_x_14,mpc_x_15,mpc_x_16,mpc_x_17,mpc_x_18,mpc_x_19,mpc_x_20,mpc_x_21,mpc_x_22,mpc_x_23,mpc_x_24,mpc_x_25,mpc_x_26,mpc_x_27,mpc_x_28,mpc_x_29,mpc_x_30,mpc_x_31,mpc_x_32,mpc_x_33,mpc_x_34,mpc_x_35,mpc_x_36,mpc_x_37,mpc_x_38,mpc_x_39,mpc_x_40,mpc_x_41,mpc_x_42,mpc_x_43,mpc_x_44,mpc_x_45,mpc_x_46,mpc_x_47,mpc_x_48,mpc_x_49,mpc_x_50,mpc_x_51,mpc_x_52,mpc_x_53,mpc_x_54,mpc_x_55,mpc_x_56,mpc_x_57,mpc_x_58,mpc_x_59,mpc_x_60,mpc_x_61,mpc_x_62,mpc_x_63,mpc_x_64,mpc_x_65,mpc_x_66,mpc_x_67,mpc_x_68,mpc_x_69,mpc_x_70,mpc_x_71,mpc_x_72,mpc_x_73,mpc_x_74,mpc_x_75,mpc_x_76,mpc_x_77,mpc_x_78,mpc_x_79,mpc_x_80,mpc_x_81,mpc_x_82,mpc_x_83,mpc_x_84,mpc_x_85,mpc_x_86,mpc_x_87,mpc_x_88,mpc_x_89,mpc_x_90,mpc_x_91,mpc_x_92,mpc_x_93,mpc_x_94,mpc_x_95,mpc_x_96,mpc_x_97,mpc_x_98,mpc_x_99,mpc_x_100,mpc_x_101,mpc_x_102,mpc_x_103,mpc_x_104,mpc_x_105,mpc_x_106,mpc_x_107,mpc_x_108,mpc_x_109,mpc_x_110,mpc_x_111,mpc_x_112,mpc_x_113,mpc_x_114,mpc_x_115,mpc_x_116,mpc_x_117,mpc_x_118,mpc_x_119,mpc_x_120,mpc_x_121,mpc_x_122,mpc_x_123,mpc_x_124,mpc_x_125,mpc_x_126,mpc_x_127,mpc_x_128,mpc_x_129,mpc_x_130,mpc_x_131,mpc_x_132,mpc_x_133,mpc_x_134,mpc_x_135,mpc_x_136,mpc_x_137,mpc_x_138,mpc_x_139,mpc_x_140,mpc_x_141,mpc_x_142,mpc_x_143,mpc_x_144,mpc_x_145,mpc_x_146,mpc_x_147,mpc_x_148,mpc_x_149,mpc_x_150,mpc_x_151,mpc_x_152,mpc_x_153,mpc_x_154,mpc_x_155,mpc_x_156,mpc_x_157,mpc_x_158,mpc_x_159,mpc_x_160,mpc_x_161,mpc_x_162,mpc_x_163,mpc_x_164,mpc_x_165,mpc_x_166,mpc_x_167,mpc_x_168,mpc_x_169,mpc_x_170,mpc_x_171,mpc_x_172,mpc_x_173,mpc_x_174,mpc_x_175,mpc_x_176,mpc_x_177,mpc_x_178,mpc_x_179,mpc_x_180,mpc_x_181,mpc_x_182,mpc_x_183,mpc_x_184,mpc_x_185,mpc_x_186,mpc_x_187,mpc_x_188,mpc_x_189,mpc_x_190,mpc_x_191,mpc_x_192,mpc_x_193,mpc_x_194,mpc_x_195,mpc_x_196,mpc_x_197,mpc_x_198,mpc_x_199
-14.83165629,-161.1006275,17.97470927,47.14182177,-162.2690421,78.29780601,-193.0152237,-130.4433429,-79.83324802,-177.6648203,-59.20701185,-316.8436072,581.7091576,-364.4575812,-55.50943308,259.0067225,-18.79825353,137.7720616,-113.5622711,47.47252004,361.5519402,27.11267485,-181.4168155,389.3637661,-227.269274,210.4659172,153.3932786,135.9427983,-192.4188522,37.62288008,-42.644953,-303.4752865,543.930331,84.5999829,278.4498494,116.2224334,459.8991341,80.18154251,-213.8999713,-179.6900801,-133.5569977,41.06426457,176.7759106,83.29979494,229.8118634,401.3875316,-109.3206292,-229.3748391,-820.2839729,398.1342629,123.8113763,54.34533879,329.8212805,-570.8532086,-175.9389129,-192.4876244,6.787838322,-16.22951519,-152.1703322,501.5753162,131.385075,-52.06404119,57.51980978,-346.6791255,13.38111854,-51.42959382,270.2798148,-82.62607923,193.2351923,360.5169641,395.4452415,-47.96863634,740.2787067,471.7195239,37.29533813,-71.26449988,372.7970232,-24.86907709,227.8411487,-77.25209014,-204.7795776,-187.2873872,332.0304124,27.91654651,357.3568502,-148.4332419,353.8629867,23.14209096,7.202166796,203.6242851,-210.1658523,51.90868387,49.67711498,-100.5203153,-138.2994049,188.9026341,0.413971399,3.213608079,124.9050301,107.5878206,34.54029538,-15.51850652,-204.3204602,-38.82523513,42.83683967,-35.16427024,53.69048921,-110.2029605,-189.0583913,80.24854789,-49.36930532,-6.070158996,-81.09506131,11.40523904,-11.84949353,-15.36728196,-2.14419194,56.79011355,136.1980812,175.4618878,186.8086246,-238.4190614,-260.8073908,79.30515515,244.8677373,-79.4025007,14.85806438,-232.5752048,-390.5442475,129.1900585,-2.064770754,180.9149099,-436.0893772,-31.16618229,-69.81843743,125.7258897,-209.0663268,-12.87401065,26.04354631,-106.5268154,-110.2877255,-219.1026993,-114.6741264,-45.57122979,9.53584334,-76.97356896,144.0334187,97.93923142,98.05194751,-196.5300541,61.51559435,461.5577533,-214.391747,-6.058039881,391.8946142,69.45064012,268.388253,-118.364413,171.8923337,35.82528264,130.1407027,-419.0155452,-207.5311786,11.22711036,218.3150946,-237.2247592,22.82488816,171.3641412,156.0240522,247.8732219,-113.4816532,23.99256827,-6.477729128,216.5553373,-227.1859681,140.1464121,-108.1599508,-128.1151378,85.04492621,118.9456466,74.69584921,-163.0141505,29.76430145,74.49849933,-17.17116426,373.2227229,119.3814386,116.0971489,-172.1071067,-159.4056265,186.991424,282.6237733,78.22459926,-70.7741115,78.11667007,66.40763088,92.24720305,-253.8337271,96.5695002,163.1712271
-16.46782195,-178.882583,19.96011135,52.34552224,-180.1821012,86.94231737,-214.3292574,-144.8456268,-88.64643552,-197.2814834,-65.7452231,-351.8205638,645.9221161,-404.6936122,-61.63785084,287.5980544,-20.87266917,152.9734436,-126.1001516,52.71326097,401.4630348,30.10824557,-201.4472479,432.3467872,-252.3587203,233.6998761,170.3245877,150.9526173,-213.658387,41.77841363,-47.3506059,-336.9761504,603.9828286,93.93759492,309.1889476,129.0537043,510.6647875,89.03301711,-237.5150938,-199.5269081,-148.3007447,45.59796036,196.2892516,92.49363245,255.1862967,445.6927079,-121.3895222,-254.6894588,-910.8389301,442.0821555,137.4848048,60.3433639,366.2345032,-633.8599949,-195.358861,-213.7349115,7.539184398,-18.02438332,-168.969159,556.9520948,145.8877015,-57.81136946,63.86778615,-384.9502289,14.8556621,-57.10531494,300.1154808,-91.74901932,214.5660678,400.3156974,439.1013545,-53.26213168,822.0068271,523.7910376,41.41177529,-79.13396177,413.9566985,-27.61777262,252.9901022,-85.78134298,-227.3827083,-207.9654964,368.6832966,30.9987988,396.8094892,-164.8181753,392.9259447,25.69618132,7.997817956,226.1006119,-233.369425,57.63626643,55.16112654,-111.6192553,-153.5658657,209.7604217,0.461267413,3.567265514,138.6914049,119.4620145,38.35173056,-17.23033937,-226.875434,-43.1104284,47.56406328,-39.04524537,59.62091651,-122.3676774,-209.9281366,89.109074,-54.8188757,-6.737288456,-90.04873879,12.66621863,-13.16111181,-17.06827583,-2.381738942,63.05646561,151.2323304,194.8257903,207.4293884,-264.7367903,-289.5975807,88.05664203,271.8962635,-88.16516756,16.49830285,-258.2507684,-433.6501056,143.450568,-2.293572087,200.8817434,-484.2246481,-34.60823455,-77.52554306,139.605789,-232.1441725,-14.296124,28.91743787,-118.2888428,-122.4634169,-243.2904869,-127.3318703,-50.6010666,10.59124494,-85.47342364,159.935181,108.7543908,108.8743694,-218.2252461,68.30769797,512.5075036,-238.0604577,-6.727055063,435.1576432,77.11882251,298.0185242,-131.425115,190.8676119,39.77738025,144.5054928,-465.2740767,-230.4381981,12.46692157,242.4165937,-263.4111187,25.3445779,190.2778214,173.2421573,275.2307121,-126.0003802,26.64322057,-7.196890938,240.4588804,-252.2664453,155.6175766,-120.1002309,-142.2581761,94.43874372,132.0775387,82.93906331,-181.0119409,33.04534965,82.72827197,-19.06760942,414.4200361,132.5649741,128.9140277,-191.1083753,-177.001582,207.6316037,313.824693,86.86125235,-78.58353267,86.74418254,73.7392674,102.429007,-281.850139,107.2249351,181.1828707
-787,221,-550,185,783,-562,-127,-509,371,-130,792,121,93,-478,-303,-559,575,-782,-453,415,-511,56,-987,782,127,-392,836,-813,858,-148,490,813,-538,522,903,153,330,855,-53,-825,-882,429,567,393,-249,538,-861,-316,-81,-504,789,203,689,-646,970,474,590,601,384,555,30,172,-780,900,-79,-117,8,497,-639,682,242,-599,-184,785,-365,-690,88,-371,167,63,270,550,-511,734,729,393,-785,-335,-304,-728,-882,302,372,-516,-951,-63,229,921,-308,-145,884,132,-56,349,-393,-852,-956,906,831,-563,526,952,244,-650,493,-434,207,567,-47,131,935,-33,-728,-110,-99,73,-12,437,617,-24,-454,-399,680,922,26,460,-695,-280,826,-753,-277,-932,815,-311,445,424,661,681,-794,588,142,837,-259,-671,904,-808,-760,60,-977,161,15,459,-347,391,876,693,-992,483,-545,-795,261,-752,-770,945,353,-17,76,-649,864,559,-70,-982,894,375,-877,289,652,564,872,265,-869,580,10,831,270,152,-180,339,-253,-575
-0.019006409,0.028611233,-0.127126485,0.109489893,-0.349511599,0.285152304,-1.477450022,-0.785312298,0.120230655,-1.163193777,-0.506450385,-0.860655847,0.683533302,-1.585278987,-0.360613306,0.545514727,0.371494515,-0.965743464,-0.629059974,0.237774887,0.492971299,0.519403995,-0.548941096,1.19724357,-1.281306285,0.553880418,0.442896545,0.792240844,0.13554218,0.479821914,0.145808164,-0.363111861,2.341597998,0.01203206,1.1503421,0.377078471,1.078488891,0.409794025,-1.011962946,-0.284847516,-0.591042382,0.243143945,0.459838141,0.269054547,1.246735878,0.749273001,-0.478234771,-0.043712867,-2.344335167,0.430840826,0.994308338,-0.005688693,1.396319701,-0.716030731,-0.22130297,-0.226325217,0.330973889,-0.028282235,-0.301550062,2.496342929,0.40214665,-0.213268819,-0.009962014,-0.773899558,-0.430801776,-0.096766579,0.934564633,-0.401976384,0.470245532,0.899079057,1.03510544,-0.198435811,3.174489963,1.286356805,-0.260556448,-0.548639581,1.573862869,-0.698449718,0.454495748,-0.339396495,-0.308775153,-0.330514888,0.74484541,0.229365543,1.62949588,-0.190181159,0.603557095,-0.180854837,0.090519363,-0.109785256,-0.948450757,-0.124130201,0.145761804,-0.619109294,-0.436064983,0.923197003,-0.425086315,-0.017668911,0.053327049,-0.207642545,0.012762616,0.504542364,-0.57469111,-0.129460229,0.060419555,-0.324834275,0.27903919,-0.039411281,0.057070182,-0.049263812,0.079392031,0.844863749,-0.277320712,0.032049367,-0.210573458,-0.401764377,-0.322186953,0.002144304,0.215615024,-0.27747892,0.562088567,-0.535715915,-0.764310685,-0.772734077,-0.332118916,0.273762853,-0.075021946,-0.489173748,-0.108581181,0.496183885,-0.15283815,-0.703392348,-0.826749369,-0.160890344,-0.222213294,0.55341463,-0.408308317,-0.218133029,-0.29771097,-0.819337969,-0.161666942,-0.588167492,0.031864202,-0.011581292,0.45758551,-0.386613835,0.29093544,0.764415871,-0.293021705,-0.16766308,0.39375391,0.96400878,-1.290105659,0.041433308,1.295149824,-0.209007983,1.00885075,0.580622303,0.261873819,-0.344931598,-0.055471212,-1.446607452,-0.268178338,0.358533637,0.939329891,-0.33912977,0.058247577,0.153131033,-0.307500954,-0.347390281,0.782419605,0.017594685,-0.861750111,0.040042012,-0.568035829,0.303780296,-0.263887795,-0.205348985,1.192700332,0.691110019,-0.197666293,-0.80971404,-0.529086809,1.16817325,-0.407295967,0.507309069,0.928597824,0.528777815,-0.310326441,-0.484496945,0.159163529,0.916507193,0.458083217,0.32555233,0.560611023,0.551492891,0.484496244,-0.019844799,-0.60950889,0.295771491
-0.115376432,-1.24583622,0.137639112,0.364491474,-1.253792498,0.603789755,-1.485661217,-1.006551389,-0.616244489,-1.37008315,-0.456020531,-2.448008232,4.495843826,-2.813644422,-0.428763007,2.002202075,-0.145972209,1.069883088,-0.876065713,0.366279074,2.794435017,0.207566934,-1.398438584,3.008320075,-1.756049768,1.625775577,1.18675364,1.04865313,-1.488075341,0.288191593,-0.33140897,-2.344610007,4.1971551,0.65539496,2.151232539,0.896826833,3.557213561,0.619736641,-1.650986198,-1.387917348,-1.032187009,0.316839083,1.366641794,0.645030862,1.771564867,3.105307134,-0.84425689,-1.777358446,-6.335480049,3.077498637,0.951450778,0.421397234,2.545467487,-4.419451806,-1.361125692,-1.488410042,0.050545618,-0.122138493,-1.17482956,3.869724423,1.016172004,-0.402649464,0.445598754,-2.677825875,0.104972345,-0.399237106,2.088381233,-0.637165902,1.494180401,2.785232406,3.053197482,-0.371905854,5.7135808,3.646617745,0.288484762,-0.549069982,2.875905997,-0.189271039,1.762876635,-0.595779233,-1.584567252,-1.443498242,2.566755585,0.214692466,2.759470049,-1.147753378,2.733570261,0.17881956,0.055471301,1.574343675,-1.62117401,0.403602377,0.383299655,-0.775632006,-1.068853678,1.455688452,0.001895282,0.025137506,0.966693028,0.833246995,0.268852489,-0.119967592,-1.579087166,-0.300965321,0.33249546,-0.27260486,0.412275322,-0.852126855,-1.46068075,0.618269235,-0.381714902,-0.048591021,-0.625310277,0.086667833,-0.088509968,-0.115276989,-0.015907101,0.440668221,1.053114796,1.360222623,1.444908594,-1.843728889,-2.015728506,0.614723033,1.894236869,-0.616249399,0.11425064,-1.795542401,-3.022978365,0.999551641,-0.015287078,1.401263872,-3.374325257,-0.239281743,-0.538821154,0.970527924,-1.616520116,-0.09805689,0.202234964,-0.821551607,-0.850623266,-1.69189463,-0.88755056,-0.352840378,0.071674691,-0.592369615,1.111580128,0.754347653,0.758545332,-1.51767235,0.474710455,3.567793069,-1.655570883,-0.04669386,3.026141734,0.535742178,2.072008801,-0.91954421,1.328154132,0.278710741,1.006864144,-3.235015687,-1.605564736,0.087153169,1.686364928,-1.833612141,0.176011133,1.326254541,1.209440855,1.91967993,-0.883522388,0.183508777,-0.046373031,1.675082454,-1.754883291,1.082312047,-0.835534978,-0.989135527,0.652942008,0.917923651,0.578963645,-1.25746536,0.234394909,0.570902452,-0.132130833,2.887107032,0.919065486,0.895975331,-1.32689845,-1.233515074,1.44667308,2.182161094,0.603136397,-0.549234669,0.600598149,0.51210085,0.713672562,-1.965624623,0.749363286,1.261528976
-0.296472349,-3.202798373,0.354926648,0.936721539,-3.222304411,1.552849979,-3.820870617,-2.585962745,-1.584776599,-3.520974455,-1.171738407,-6.291397072,11.55592297,-7.23182104,-1.101129047,5.144536588,-0.374595074,2.748806177,-2.252276797,0.942354528,7.181414963,0.533910682,-3.596209266,7.730645125,-4.511428699,4.178701373,3.049443001,2.694394298,-3.824148576,0.743086917,-0.850271546,-6.026539443,10.78830341,1.682544358,5.528160481,2.305570733,9.138033479,1.591977063,-4.243278062,-3.567132406,-2.651726759,0.814457375,3.512381086,1.657147217,4.554403483,7.978414426,-2.169354739,-4.565908036,-16.28397078,7.910583657,2.448581756,1.08130582,6.5427447,-11.35390882,-3.497497201,-3.825231148,0.131249773,-0.316569017,-3.020762465,9.947402427,2.610966423,-1.034015931,1.145178453,-6.882870205,0.2702768,-1.024156491,5.368588802,-1.637708542,3.838224698,7.157563634,7.848352791,-0.955716556,14.68645945,9.371020068,0.741715137,-1.410807661,7.392113319,-0.487962916,4.529103356,-1.531773018,-4.071206063,-3.713446327,6.593959627,0.553461269,7.090009621,-2.948913805,7.027576729,0.460579267,0.141981092,4.046987829,-4.16796748,1.035460299,0.98630041,-1.991945819,-2.747304015,3.743133873,0.005436701,0.065724478,2.483879112,2.140897311,0.688526772,-0.310379078,-4.057682318,-0.772322462,0.85340637,-0.699764777,1.060115971,-2.189626291,-3.755362563,1.590418991,-0.98099656,-0.125706036,-1.607746647,0.223095029,-0.229129947,-0.297169574,-0.041099126,1.13255835,2.706004158,3.493935359,3.711786401,-4.737295584,-5.180154907,1.58022964,4.867239585,-1.581407835,0.294976463,-4.616108831,-7.767129288,2.567042473,-0.039486404,3.600534738,-8.668704713,-0.616129213,-1.386834251,2.495103941,-4.153722341,-0.25401146,0.519063387,-2.111177764,-2.188482813,-4.349503451,-2.27937755,-0.906378024,0.184601096,-1.523891196,2.857130326,1.938687414,1.949957948,-3.902611094,1.219248768,9.169218814,-4.254262892,-0.119845622,7.779805424,1.376612233,5.325074438,-2.360363793,3.413588124,0.716110378,2.587075909,-8.315593497,-4.125606644,0.222185084,4.332725391,-4.712755391,0.453205677,3.408835349,3.107994348,4.931827044,-2.268564161,0.472800488,-0.121513401,4.304223412,-4.50938133,2.782567879,-2.147150688,-2.543617785,1.679012137,2.35964234,1.487730128,-3.232778159,0.599197694,1.469254131,-0.339410047,7.416893576,2.362132046,2.304058283,-3.413869904,-3.167207531,3.716745617,5.60920075,1.551005965,-1.411366614,1.544027713,1.31726682,1.834379272,-5.048563011,1.926342205,3.241980797
-0.562810054,-6.088969541,0.676009271,1.781091026,-6.12796202,2.954119562,-7.272437544,-4.920044438,-3.014096972,-6.699577612,-2.230379634,-11.96476865,21.97398291,-13.75581739,-2.094650274,9.782896737,-0.711706798,5.220834511,-4.284677695,1.792284734,13.65620693,1.017661998,-6.842280526,14.70226549,-8.580371112,7.947126377,5.797482851,5.126651662,-7.270894747,1.415222622,-1.615222232,-11.46076898,20.52312558,3.19842258,10.51371864,4.385786931,17.37528813,3.027642846,-8.071791226,-6.784303841,-5.043089606,1.549388508,6.678580728,3.149911231,8.665962504,15.16882728,-4.126308283,-8.677465613,-30.97035699,15.04149443,4.661710442,2.055257797,12.44603406,-21.58283091,-6.649382287,-7.27310095,0.25142415,-0.6049686,-5.745199979,18.92386736,4.964358097,-1.966349086,2.176302039,-13.09010365,0.511652299,-1.94619006,10.20889005,-3.116058536,7.298759833,13.61254417,14.92768727,-1.815891107,27.93683483,17.81926514,1.409971647,-2.685211232,14.0633802,-0.931000485,8.610735972,-2.914195934,-7.73990952,-7.064898748,12.53964954,1.053000705,13.48654052,-5.607345867,13.36424639,0.87537132,0.270542618,7.694511591,-7.929167504,1.96676681,1.87577304,-3.790286153,-5.22413249,7.122582178,0.011768833,0.124011163,4.721853277,4.069130144,1.308037058,-0.589121798,-7.716456709,-1.468062035,1.621530693,-1.330003624,2.019169898,-4.163446506,-7.14114116,3.026165972,-1.865268696,-0.236404884,-3.058851452,0.426008288,-0.438918849,-0.569242922,-0.078921224,2.15134079,5.14536991,6.639567733,7.05770199,-9.007619009,-9.850704677,3.002395258,9.253764175,-3.005021717,0.561004801,-8.779799826,-14.76494481,4.880997909,-0.075871484,6.843158496,-16.48096345,-1.173134102,-2.637189209,4.74581015,-7.898174004,-0.483906428,0.986142442,-4.017058206,-4.162729095,-8.272308935,-4.333631283,-1.722950876,0.353508351,-2.900415387,5.435066034,3.690034322,3.706827382,-7.421747553,2.31987288,17.43549971,-8.09205519,-0.228146187,14.79632408,2.619243354,10.12919138,-4.483683154,6.491636472,1.359435581,4.918502265,-15.81667201,-7.843489328,0.422925073,8.240982534,-8.961375376,0.861901601,6.479651924,5.905588968,9.374073672,-4.306455499,0.901011079,-0.234750579,8.183468059,-8.576678197,5.291921287,-4.08364835,-4.837521974,3.198065853,4.488619794,2.826985697,-6.150102119,1.135323984,2.799333407,-0.64627424,14.10210824,4.496520779,4.382411511,-6.494223168,-6.022271284,7.06645135,10.66878458,2.950814084,-2.680984568,2.940026279,2.505832922,3.487189415,-9.596907224,3.65892338,6.1644754
-0.914763044,-9.906131243,1.101110622,2.897919752,-9.971585331,4.808091995,-11.84040564,-8.008390206,-4.904909997,-10.90555996,-3.631492961,-19.46962057,35.7542363,-22.38682012,-3.409103557,15.9183239,-1.157401563,8.488455993,-6.973672028,2.91664098,22.22077637,1.658400188,-11.13737431,23.9246057,-13.96309951,12.93215101,9.431981449,8.345007335,-11.82969568,2.30506839,-2.626469823,-18.64916881,33.40280654,5.203162714,17.10887826,7.137944858,28.27058117,4.926798054,-13.1369697,-11.04020733,-8.206479537,2.521742723,10.86648089,5.123995129,14.10645095,24.67892563,-6.715259844,-14.11422451,-50.39854204,24.47347579,7.591104293,3.343217411,20.2561975,-35.11039044,-10.81802675,-11.83343924,0.41104468,-0.98751902,-9.349288474,30.80035495,8.077080629,-3.199621088,3.539730954,-21.30133443,0.830102787,-3.165332509,16.61140634,-5.07219539,11.87619659,22.1515162,24.29307575,-2.953150602,45.46707625,28.99397583,2.293740377,-4.371806001,22.89017484,-1.518138666,14.00908369,-4.743296098,-12.59202128,-11.49926634,20.40454733,1.713958589,21.9490832,-9.123688371,21.74631529,1.423870051,0.440797143,12.51884058,-12.90551704,3.197844352,3.052404663,-6.169914856,-8.500315813,11.59442584,0.02066003,0.200758766,7.681606936,6.618990278,2.127045377,-0.957432937,-12.55624808,-2.388144178,2.637101117,-2.163415247,3.288933029,-6.774200705,-11.61967127,4.925961463,-3.034873314,-0.381882501,-4.978867515,0.695049142,-0.717568715,-0.930620414,-0.129225366,3.498099413,8.371919357,10.79885081,11.48330106,-14.65591158,-16.02873766,4.882647494,15.05542204,-4.887331332,0.912920809,-14.28798557,-24.01952691,7.941616875,-0.124281702,11.13105307,-26.81342441,-1.910453178,-4.291091234,7.723342426,-12.85096853,-0.788313586,1.603649103,-6.538948305,-6.774565992,-13.46167887,-7.050607155,-2.802854616,0.577819012,-4.722146598,8.845742722,6.007868409,6.030296769,-12.07688994,3.776215267,28.36950802,-13.16928261,-0.371491461,24.07825486,4.26347208,16.48494643,-7.29059772,10.56326512,2.209562118,8.00201772,-25.74009682,-12.76069954,0.688607575,13.41132068,-14.58110945,1.402534449,10.5406529,9.604472847,15.24853305,-6.999409105,1.468122537,-0.385853181,13.31423798,-13.95730297,8.611390286,-6.645384438,-7.871998372,5.209288907,7.305280318,4.597742016,-10.00995634,1.843013103,4.560639445,-1.052487039,22.94434034,7.321479751,7.131924024,-10.56963356,-9.798646106,11.49681761,17.36220556,4.802924894,-4.359344624,4.787992695,4.078340987,5.673064282,-15.61201605,5.949189082,10.03004576
-1.352330828,-14.65428583,1.630232747,4.287208531,-14.75317769,7.114770229,-17.524786,-11.85100385,-7.257217929,-16.1389283,-5.375081896,-28.80595913,52.89669391,-33.12483968,-5.044490078,23.55082201,-1.71167849,12.55166721,-10.31926343,4.31542482,32.87512901,2.45612831,-16.48149809,35.39767395,-20.65961843,19.13377991,13.95294039,12.34946612,-17.50055343,3.41262821,-3.884012868,-27.59174536,49.42736421,7.69676445,25.31364521,10.56204842,41.82391713,7.289444507,-19.43881987,-16.33484648,-12.14189875,3.731521394,16.07608437,7.579399366,20.87587846,36.50871233,-9.936211982,-20.87618359,-74.56854554,36.20653425,11.23677216,4.945183626,29.97324507,-51.93658859,-16.00343203,-17.5062487,0.610113847,-1.4642246,-13.83303243,45.57688248,11.94913549,-4.733832312,5.235465405,-31.51657095,1.225626712,-4.681582324,24.57614372,-7.506122508,17.5705372,32.77448712,35.94452874,-4.367494469,67.2772066,42.89515943,3.393021866,-6.470594818,33.87251012,-2.24938167,20.72414784,-7.019076269,-18.62754272,-17.01655771,30.18865783,2.536337245,32.47764694,-13.49794303,32.17379133,2.106075846,0.652745067,18.5199778,-19.0970234,4.72869104,4.516196989,-9.130835083,-12.57585665,17.15867349,0.032111553,0.295967165,11.36314048,9.790477095,3.145550244,-1.415312836,-18.57706001,-3.532568661,3.900116854,-3.199999218,4.869409285,-10.02189028,-17.19095682,7.289808944,-4.489811012,-0.562137174,-7.367797658,1.0302197,-1.065083605,-1.381306263,-0.192012451,5.172833282,12.38565438,15.97178241,16.98858546,-21.68217637,-23.71425848,7.220985311,22.27221452,-7.228334704,1.350725591,-21.14067271,-35.53087681,11.74890052,-0.184718073,16.46421768,-39.66609063,-2.828089069,-6.348543035,11.42770433,-19.01210838,-1.167235015,2.371582495,-9.67685191,-10.02399771,-19.91761896,-10.4303056,-4.146089103,0.857536107,-6.989089181,13.08916435,8.892194843,8.920367026,-17.86804371,5.588277585,41.97125142,-19.48595104,-0.54988164,35.62560826,6.309300556,24.39234688,-10.78110301,15.62847747,3.266488217,11.8376235,-38.08587925,-18.87723892,1.019232447,19.84374516,-21.57196163,2.075105362,15.59183956,14.20464458,22.5552047,-10.34741898,2.174137688,-0.574826641,19.69653502,-20.65126055,12.74097807,-9.832361229,-11.64705082,7.712688378,10.80962782,6.799998604,-14.81234632,2.72226074,6.753179614,-1.558049361,33.94359318,10.83701536,10.55259905,-15.64010822,-14.49633285,17.0078458,25.68947137,7.107341725,-6.446445018,7.087932028,6.034793673,8.392004887,-23.09388886,8.797136725,14.83869437
-1.875513403,-20.33343328,2.263375652,5.948957361,-20.47273909,9.874154266,-24.32557862,-16.44788537,-10.07102077,-22.39968261,-7.461146443,-39.97378434,73.40135575,-45.96987605,-7.000809838,32.68039107,-2.374537585,17.41046815,-14.32145189,5.988636252,45.61926483,3.410846367,-22.87465186,49.12147023,-28.66992785,26.55201305,19.36035966,17.14002803,-24.28346801,4.737902081,-5.387851358,-38.28849863,68.59679859,10.67922779,35.12801949,14.6580976,58.03529599,10.11558221,-26.97734174,-22.66822131,-16.84934725,5.178724518,22.30739116,10.51612394,28.97424502,50.65818739,-13.78916469,-28.96334283,-103.4803675,50.24066981,15.59871406,6.861156443,41.59717676,-72.06142532,-22.20559811,-24.29152931,0.848631653,-2.035085343,-19.19643183,63.25344996,16.58052269,-6.568982757,7.263505387,-43.73581318,1.69822407,-6.494939502,34.10310216,-10.41783989,24.38178166,45.48145691,49.88204624,-6.058922702,93.36722589,59.52281592,4.707816117,-8.981577688,47.01038605,-3.124729502,28.75592841,-9.741536449,-25.84647384,-23.61677285,41.89198105,3.52013667,45.07223174,-18.73010984,44.6466745,2.921988702,0.906386393,25.69792322,-26.50368658,6.559306871,6.267150015,-12.67304684,-17.450755,23.81532513,0.046123406,0.409636357,15.76645389,13.58359059,4.363551659,-1.962761492,-25.77889247,-4.901335483,5.410577902,-4.439755537,6.76059867,-13.90651522,-23.85499781,10.11770841,-6.230081788,-0.777168901,-10.22564188,1.431519966,-1.481463524,-1.921300479,-0.267282477,7.17554239,17.18657499,22.15836253,23.57355517,-30.08641337,-32.90726713,10.01740871,30.90414162,-10.02803183,1.874419146,-29.33786125,-49.29899449,16.30284885,-0.257180599,22.84265234,-55.0389621,-3.926041776,-8.809544608,15.85889585,-26.38159356,-1.620670713,3.289942622,-13.43076902,-13.91102425,-27.64012923,-14.47272663,-5.752654335,1.192659643,-9.70124314,18.16533093,12.34301363,12.37703815,-24.79520884,7.756059835,58.2407299,-27.04206047,-0.763316727,49.43838427,8.756728785,33.85139274,-14.95519902,21.68727351,4.53021387,16.42531961,-52.85401931,-26.19310743,1.414799691,27.53825598,-29.93393192,2.879614336,21.63321187,19.70610416,31.2940886,-14.35048512,3.019056536,-0.801670961,27.33035915,-28.65855095,17.68068464,-13.64457872,-16.16267931,10.70826427,15.0016623,9.433755454,-20.55727205,3.773066893,9.376953917,-2.162961207,47.09986675,15.0431276,14.64443659,-21.70564715,-20.11533152,23.59953589,35.65058201,9.864064578,-8.942285738,9.839844282,8.375190975,11.64401122,-32.04252564,12.2027663,20.59042122
