,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
568,568,568.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,357.4828,345.5871,334.8368,325.5846,317.9786,311.9727,307.3713,303.8929,301.2346,299.1231,297.3472,295.77,294.3245,292.9998,291.8212,290.8285,290.0567,289.5202,289.2027,289.055,292.0,273.0,1473.5966,165.3644999999999,333.6498999999999,3.61669999999998
569,569,569.0,569.0,569.0,569.0,569.0,569.0,569.0,569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,296.4743,300.5347,303.8359,306.1515,307.3971,307.6223,306.978,305.6699,303.9129,301.8945,299.7513,297.5617,295.3492,293.094,290.7499,288.2619,285.5839,282.6929,279.5981,276.3432,336.0,271.0,1638.9611,168.28539999999998,168.28539999999998,3.61669999999998
570,570,570.0,570.0,570.0,570.0,570.0,570.0,570.0,570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.0,373.0,0.0,368.9561,1572.2489999999998,-40.0
571,571,571.0,571.0,571.0,571.0,571.0,571.0,571.0,571.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.1287,339.0291,324.3686,311.6303,301.0746,292.7464,286.5211,282.1741,279.4563,278.1616,278.1753,279.5,282.2551,286.6516,292.9428,301.3567,312.0198,324.8872,339.696,355.9583,189.0,371.0,368.9561,173.43719999999996,1203.2929,-20.25360000000001
572,572,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,208.3878,226.6599,242.8796,256.4268,267.0634,274.9218,280.4307,284.2041,286.9277,289.2629,291.7819,294.935,299.0428,304.3036,310.8079,318.5536,327.4602,337.3806,348.1127,359.4109,373.0,310.0,542.3933,134.3138,1029.8557,-38.07819999999998
573,573,573.0,573.0,573.0,573.0,573.0,573.0,573.0,573.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,354.6571,337.4447,322.3259,309.9702,300.6948,294.4788,291.0352,289.9121,290.5922,292.5686,295.3876,298.6596,302.0512,305.2723,308.0692,310.2327,311.6185,312.1733,311.9561,311.1412,191.0,373.0,676.7071,91.61840000000008,895.5419,-18.52120000000002
574,574,574.0,574.0,574.0,574.0,574.0,574.0,574.0,574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,210.6313,229.2212,245.8944,260.067,271.5043,280.3053,286.8288,291.5912,295.1635,298.0935,300.8603,303.8614,307.4197,311.7968,317.2005,323.7796,331.6053,340.6478,350.758,361.6655,372.0,172.0,768.3255,120.79269999999995,803.9235,-32.69470000000001
575,575,575.0,575.0,575.0,575.0,575.0,575.0,575.0,575.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,354.7173,338.5411,324.4099,312.9666,304.4959,298.9343,295.9331,294.949,295.3296,296.3744,297.3635,297.562,296.219,292.5809,285.938,275.7082,261.547,243.4583,221.8705,197.6451,204.0,373.0,889.1182,213.69719999999995,683.1308,-14.065699999999993
576,576,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,221.8784,238.7643,253.813,266.4401,276.3715,283.6308,288.4772,291.3215,292.6498,292.9736,292.8136,292.7085,293.2306,294.9877,298.5917,304.5884,313.3574,325.0056,339.2892,355.5949,194.0,373.0,1102.8154,193.90689999999995,469.43360000000007,-29.36919999999997
577,577,577.0,577.0,577.0,577.0,577.0,577.0,577.0,577.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,207.5523,220.7177,233.1475,244.5643,254.7852,263.7348,271.4452,278.0477,283.7558,288.8443,293.6243,298.4188,303.5365,309.2485,315.7656,323.2219,331.6617,341.0355,351.204,361.9501,372.0,373.0,1296.7223,152.0743,275.5267000000001,-49.26519999999999
578,578,578.0,578.0,578.0,578.0,578.0,578.0,578.0,578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,352.5486,334.3317,318.4068,305.5189,296.0357,289.9607,287.0078,286.7108,288.537,291.9794,296.6154,302.1313,308.3188,315.0536,322.2668,329.9177,337.9702,346.3782,355.0777,363.9847,192.0,371.0,1448.7966,50.85660000000007,123.45240000000013,-23.039300000000026
579,579,579.0,579.0,579.0,579.0,579.0,579.0,579.0,579.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,210.961,228.9511,245.1616,259.0683,270.4859,279.551,286.6462,292.2937,297.049,301.4154,305.7926,310.4568,315.5677,321.1892,327.3165,333.9009,340.8708,348.1453,355.6429,363.2858,373.0,228.0,1499.6532,72.59580000000005,72.59580000000005,-33.44900000000001
580,580,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.0,371.0,0.0,369.7127,1593.7047,-40.0
581,581,581.0,581.0,581.0,581.0,581.0,581.0,581.0,581.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.1287,339.029,324.3683,311.6296,301.0731,292.7434,286.5151,282.1625,279.4349,278.1233,278.1096,279.3912,282.0815,286.3846,292.547,300.791,311.2401,323.8497,338.3622,354.2991,189.0,372.0,369.7127,175.8102000000001,1223.992,-20.25659999999999
582,582,582.0,582.0,582.0,582.0,582.0,582.0,582.0,582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,208.3846,226.6529,242.8676,256.4078,267.0347,274.8801,280.3718,284.1238,286.8221,289.1298,291.6221,294.7545,298.8544,304.129,310.6778,318.5075,327.5435,337.6402,348.5913,360.1414,372.0,309.0,545.5229,135.34929999999997,1048.1817999999998,-38.11989999999997
583,583,583.0,583.0,583.0,583.0,583.0,583.0,583.0,583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,353.8188,336.7599,321.7798,309.5431,300.3644,294.2227,290.8331,289.7467,290.4497,292.4383,295.2606,298.5272,301.9031,305.0948,307.8444,309.9382,311.2286,311.6614,311.2974,310.317,190.0,373.0,680.8722,93.67650000000005,912.8325,-18.777300000000025
584,584,584.0,584.0,584.0,584.0,584.0,584.0,584.0,584.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,209.7422,228.4402,245.2158,259.4828,271.0045,279.8785,286.463,291.2737,294.8824,297.8375,300.62,303.6296,307.1922,311.5729,316.9832,323.5753,331.4232,340.4984,350.6515,361.61,372.0,172.0,774.5487,123.42639999999994,819.156,-33.121500000000026
585,585,585.0,585.0,585.0,585.0,585.0,585.0,585.0,585.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,354.6342,338.381,324.1843,312.6902,304.185,298.6046,295.5984,294.62,295.0139,296.077,297.087,297.3079,295.988,292.3737,285.7557,275.5522,261.419,243.3601,221.8039,197.6115,206.0,371.0,897.9751,215.8875999999999,695.7296,-14.395399999999997
586,586,586.0,586.0,586.0,586.0,586.0,586.0,586.0,586.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,223.4908,240.0063,254.7173,267.0501,276.7366,283.8013,288.4998,291.236,292.487,292.7545,292.5483,292.3965,292.861,294.5392,298.034,303.8839,312.4643,323.8819,337.8973,353.9065,191.0,373.0,1113.8627,197.4831000000001,479.8420000000001,-29.19869999999997
587,587,587.0,587.0,587.0,587.0,587.0,587.0,587.0,587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,205.1273,218.8347,231.7454,243.5623,254.0934,263.2636,271.1139,277.7891,283.5185,288.5923,293.3361,298.085,303.1582,308.8357,315.3362,322.7998,331.2748,340.7128,350.9717,361.8285,373.0,371.0,1311.3458,157.03610000000003,282.35889999999995,-49.7364
588,588,588.0,588.0,588.0,588.0,588.0,588.0,588.0,588.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,353.2392,334.7334,318.5567,305.4651,295.8301,289.652,286.6364,286.3064,288.1172,291.5502,296.173,301.6637,307.8065,314.4707,321.5823,329.0961,336.9741,345.1708,353.6265,362.2657,193.0,373.0,1468.3819,52.93380000000002,125.32279999999992,-23.348000000000013
589,589,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,211.7653,229.565,245.5952,259.3353,270.6031,279.5366,286.5187,292.0716,296.7509,301.061,305.4042,310.062,315.2019,320.8979,327.1561,333.938,341.1781,348.7955,356.7014,364.8017,373.0,230.0,1521.3157,72.3889999999999,72.3889999999999,-33.46339999999998
590,590,590.0,590.0,590.0,590.0,590.0,590.0,590.0,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.0,371.0,0.0,369.7127,1580.9169,-40.0
591,591,591.0,591.0,591.0,591.0,591.0,591.0,591.0,591.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.1287,339.029,324.3683,311.6296,301.0731,292.7434,286.5151,282.1625,279.4349,278.1233,278.1096,279.3912,282.0815,286.3846,292.547,300.791,311.2401,323.8497,338.3622,354.2991,190.0,371.0,369.7127,175.6089,1211.2042,-20.25659999999999
592,592,592.0,592.0,592.0,592.0,592.0,592.0,592.0,592.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,209.2142,227.3197,243.3862,256.7973,267.3168,275.0765,280.5023,284.2048,286.8658,289.1435,291.6084,294.7108,298.7734,303.9985,310.4814,318.2255,327.154,337.1217,347.9245,359.3118,371.0,307.0,545.3216,135.81090000000006,1035.5953,-37.92349999999999
593,593,593.0,593.0,593.0,593.0,593.0,593.0,593.0,593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,353.0372,336.1836,321.3843,309.2961,300.2298,294.164,290.8166,289.7428,290.4332,292.3875,295.1556,298.3484,301.6292,304.7016,307.3047,309.2221,310.305,310.5003,309.8729,308.6099,190.0,373.0,681.1325,96.30759999999998,899.7843999999999,-18.836000000000013
594,594,594.0,594.0,594.0,594.0,594.0,594.0,594.0,594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,209.7064,228.3714,245.1188,259.3633,270.8675,279.7267,286.2961,291.0886,294.6732,297.5974,300.3428,303.3119,306.8354,311.1846,316.5782,323.1749,331.0538,340.1884,350.4274,361.4923,373.0,175.0,777.4401,124.32330000000002,803.4767999999999,-33.273300000000006
595,595,595.0,595.0,595.0,595.0,595.0,595.0,595.0,595.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,355.4378,338.9962,324.6259,312.9783,304.3426,298.6554,295.5658,294.5265,294.882,295.9302,296.9527,297.2198,295.9884,292.5152,286.1014,276.1736,262.3924,244.7601,223.6959,200.0444,206.0,373.0,901.7634,212.461,679.1534999999999,-14.344600000000014
596,596,596.0,596.0,596.0,596.0,596.0,596.0,596.0,596.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,223.521,240.0629,254.7936,267.1384,276.8302,283.8966,288.5977,291.3433,292.6162,292.9234,292.7794,292.715,293.2932,295.1112,298.7693,304.8029,313.5831,325.2123,339.4471,355.6804,193.0,373.0,1114.2244,191.97159999999985,466.6924999999999,-29.103400000000025
597,597,597.0,597.0,597.0,597.0,597.0,597.0,597.0,597.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,206.8062,220.2086,232.8443,244.4267,254.7698,263.8002,271.5568,278.1794,283.8908,288.9737,293.7451,298.5314,303.6427,309.3495,315.8615,323.3106,331.7401,341.0995,351.2494,361.9737,372.0,371.0,1306.196,151.87020000000007,274.72090000000003,-49.19979999999998
598,598,598.0,598.0,598.0,598.0,598.0,598.0,598.0,598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,352.5353,334.3083,318.3784,305.4919,296.0163,289.9534,287.0143,286.7296,288.5627,292.0023,296.621,302.0999,308.2246,314.8641,321.9435,329.4166,337.2448,345.3832,353.7729,362.3403,193.0,372.0,1458.0662,51.344100000000026,122.85069999999996,-23.04660000000001
599,599,599.0,599.0,599.0,599.0,599.0,599.0,599.0,599.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,211.788,229.6127,245.6719,259.4456,270.7507,279.723,286.7425,292.3282,297.032,301.355,305.6964,310.3346,315.4342,321.0662,327.2341,333.8974,340.9902,348.4331,356.141,364.0261,373.0,230.0,1509.4103,71.50659999999993,71.50659999999993,-33.27699999999999
600,600,600.0,600.0,600.0,600.0,600.0,600.0,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,373.0,373.0,0.0,368.7878,1382.1233,39.465899999999976
601,601,601.0,601.0,601.0,601.0,601.0,601.0,601.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9583,339.696,324.8873,312.0202,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0202,324.8873,339.696,355.9583,373.0,371.0,368.7878,150.38119999999998,1013.3355,39.465899999999976
602,602,602.0,602.0,602.0,602.0,602.0,602.0,602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,361.0762,349.4624,338.4529,328.3131,319.269,311.5028,305.1524,300.3148,297.0527,295.4012,295.3737,296.9654,300.1528,304.8914,311.1101,318.7048,327.534,337.4158,348.1287,359.4171,288.0,273.0,519.169,71.96839999999997,862.9543,39.465899999999976
603,603,603.0,603.0,603.0,603.0,603.0,603.0,603.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,293.2862,298.1194,302.1306,305.0969,306.9703,307.8668,308.0226,307.7322,307.2796,306.8796,306.6333,306.506,306.3279,305.819,304.6362,302.4395,298.9671,294.1053,287.9359,280.7473,343.0,371.0,591.1374,79.07150000000001,790.9859,39.465899999999976
604,604,604.0,604.0,604.0,604.0,604.0,604.0,604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,336.5281,330.3782,324.8238,320.0536,316.1556,313.1233,310.8811,309.3205,308.3394,307.8773,307.9419,308.6233,310.0937,312.5896,316.3761,321.6943,328.6996,337.4019,347.6259,359.002,275.0,272.0,670.2089,42.95350000000008,711.9144,39.465899999999976
605,605,605.0,605.0,605.0,605.0,605.0,605.0,605.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,282.1495,288.8913,294.884,299.9022,303.8601,306.8042,308.8818,310.2926,311.237,311.8691,312.2602,312.3787,312.0877,311.1619,309.3261,306.3103,301.9164,296.0809,288.9194,280.7375,361.0,373.0,713.1624,61.81579999999997,668.9608999999999,39.465899999999976
606,606,606.0,606.0,606.0,606.0,606.0,606.0,606.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,351.1051,341.7536,333.4063,326.3791,320.8137,316.6858,313.8444,312.0693,311.1329,310.8555,311.145,312.019,313.6052,316.1217,319.8345,324.9992,331.7913,340.2422,350.1934,361.2873,372.0,373.0,774.9782,65.79549999999995,607.1451,39.465899999999976
607,607,607.0,607.0,607.0,607.0,607.0,607.0,607.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,363.568,355.4099,347.7769,340.8795,334.8766,329.8735,325.9275,323.0589,321.2638,320.5266,320.8286,322.1529,324.4837,327.802,332.0778,337.262,343.2782,350.0175,357.3372,365.0637,373.0,371.0,840.7737,113.5607,541.3496,39.465899999999976
608,608,608.0,608.0,608.0,608.0,608.0,608.0,608.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,366.5672,360.297,354.3453,348.8556,343.9546,339.7487,336.3226,333.7391,332.0394,331.2446,331.3562,332.3576,334.2147,336.877,340.2786,344.3395,348.9674,354.06,359.5071,365.1934,372.0,371.0,954.3344,179.5690999999999,427.7889,39.465899999999976
609,609,609.0,609.0,609.0,609.0,609.0,609.0,609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,367.208,362.5229,358.0495,353.8885,350.1336,346.8696,344.1699,342.0944,340.6877,339.9785,339.9784,340.6828,342.0711,344.1075,346.7424,349.9141,353.5499,357.5681,361.8796,366.3897,373.0,373.0,1133.9035,248.21980000000008,248.21980000000008,39.465899999999976
610,610,610.0,610.0,610.0,610.0,610.0,610.0,610.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,373.0,373.0,0.0,368.7878,1361.0347,37.57499999999999
611,611,611.0,611.0,611.0,611.0,611.0,611.0,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9583,339.696,324.8873,312.0202,301.3574,292.9443,286.6547,282.2609,279.5107,278.1944,278.1944,279.5107,282.2609,286.6547,292.9443,301.3574,312.0202,324.8873,339.696,355.9583,373.0,372.0,368.7878,150.18159999999995,992.2469,37.57499999999999
612,612,612.0,612.0,612.0,612.0,612.0,612.0,612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,361.0762,349.4624,338.453,328.3134,319.2697,311.5043,305.1554,300.3206,297.0635,295.4204,295.4066,297.0198,300.2396,305.0249,311.3079,318.9876,327.9238,337.9345,348.7956,360.2467,290.0,273.0,518.9694,71.39260000000002,842.0653,37.57499999999999
613,613,613.0,613.0,613.0,613.0,613.0,613.0,613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,294.9469,299.4567,303.1741,305.8863,307.5507,308.2842,308.3206,307.9488,307.4466,307.0214,306.7678,306.6449,306.4771,305.9791,304.8032,302.6054,299.1211,294.2351,288.0301,280.7969,340.0,373.0,590.362,78.01679999999999,770.6727,37.57499999999999
614,614,614.0,614.0,614.0,614.0,614.0,614.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,334.1438,328.5766,323.5437,319.2146,315.6683,312.8997,310.8431,309.4048,308.5004,308.0869,308.1882,308.9086,310.4326,313.007,316.9053,322.3748,329.574,338.5124,349.0094,360.6863,277.0,319.0,668.3788,34.4978000000001,692.6559,37.57499999999999
615,615,615.0,615.0,615.0,615.0,615.0,615.0,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,283.7152,290.0523,295.6954,300.438,304.2062,307.0535,309.1336,310.6592,311.8578,312.9315,314.0278,315.2215,316.5102,317.822,319.0351,320.0073,320.6118,320.7722,320.4882,319.8446,367.0,274.0,702.8766,45.25399999999991,658.1580999999999,37.57499999999999
616,616,616.0,616.0,616.0,616.0,616.0,616.0,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,356.2319,346.0597,336.992,329.3828,323.3987,319.0228,316.0877,314.3245,313.4118,313.0145,312.8082,312.489,311.7771,310.4194,308.199,304.952,300.5916,295.1315,288.7013,281.5452,373.0,373.0,748.1306,108.64780000000007,612.9041,37.57499999999999
617,617,617.0,617.0,617.0,617.0,617.0,617.0,617.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,364.8216,356.8751,349.3707,342.479,336.3195,330.9578,326.4117,322.6655,319.6914,317.4741,316.0362,315.4578,315.8856,317.5246,320.609,325.3536,331.8917,340.2145,350.1274,361.2404,371.0,373.0,856.7784,119.28499999999995,504.2562999999999,37.57499999999999
618,618,618.0,618.0,618.0,618.0,618.0,618.0,618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,364.9239,358.9573,353.2082,347.7821,342.781,338.3022,334.4381,331.2762,328.8983,327.3804,326.7914,327.1896,328.6193,331.104,334.6396,339.1884,344.673,350.9738,357.9305,365.3468,373.0,372.0,976.0634,160.88100000000009,384.9712999999999,37.57499999999999
619,619,619.0,619.0,619.0,619.0,619.0,619.0,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,367.7025,362.5182,357.5572,352.9236,348.7133,345.0133,341.9005,339.4416,337.6924,336.6971,336.4867,337.0771,338.4675,340.6383,343.5502,347.1436,351.3395,356.041,361.1357,366.4995,372.0,373.0,1136.9444,224.09029999999984,224.09029999999984,37.57499999999999
620,620,620.0,620.0,620.0,620.0,620.0,620.0,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,373.0,371.0,0.0,369.5444,1373.4554,37.2867
621,621,621.0,621.0,621.0,621.0,621.0,621.0,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,355.9582,339.6959,324.887,312.0195,301.356,292.9413,286.6486,282.2493,279.4893,278.1562,278.1287,279.4019,282.0873,286.3876,292.5485,300.7918,311.2404,323.8499,338.3622,354.2992,373.0,373.0,369.5444,152.46299999999997,1003.911,37.2867
622,622,622.0,622.0,622.0,622.0,622.0,622.0,622.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,361.073,349.4554,338.4411,328.2944,319.2411,311.4626,305.0966,300.2403,296.9578,295.2872,295.2468,296.8392,300.0512,304.8503,311.1779,318.9416,328.0072,338.1941,349.2743,360.9771,289.0,272.0,522.0074,71.79060000000004,851.4480000000001,37.2867
623,623,623.0,623.0,623.0,623.0,623.0,623.0,623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,294.1085,298.7719,302.628,305.4591,307.2202,308.0282,308.1185,307.7834,307.304,306.891,306.6408,306.5125,306.329,305.8017,304.5785,302.311,298.7312,293.7231,287.3714,279.9726,341.0,372.0,593.798,79.14549999999997,779.6574,37.2867
624,624,624.0,624.0,624.0,624.0,624.0,624.0,624.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,334.9139,329.1293,323.9024,319.4097,315.7334,312.8673,310.7412,309.2552,308.3173,307.8774,307.9533,308.6439,310.1299,312.6556,316.4931,321.8892,329.0027,337.8446,348.2361,359.8013,276.0,314.0,672.9435,36.06169999999997,700.5119000000001,37.2867
625,625,625.0,625.0,625.0,625.0,625.0,625.0,625.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,282.8999,289.4097,295.2032,300.0669,303.923,306.8247,308.9274,310.4465,311.6109,312.6222,313.6239,314.6835,315.7879,316.8521,317.741,318.3013,318.4003,317.9629,316.9999,315.6167,370.0,274.0,709.0052,49.62890000000005,664.4502000000001,37.2867
626,626,626.0,626.0,626.0,626.0,626.0,626.0,626.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,358.6553,347.9322,338.3613,330.3113,323.9547,319.2722,316.0877,314.1196,313.0336,312.4836,312.1387,311.6942,310.8752,309.4387,307.1808,303.951,299.6727,294.3634,288.1475,281.2548,373.0,372.0,758.6341,113.2962,614.8213000000001,37.2867
627,627,627.0,627.0,627.0,627.0,627.0,627.0,627.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,364.9096,357.0358,349.5764,342.6938,336.5053,331.0793,326.4405,322.5825,319.4873,317.1486,315.5962,314.9151,315.2546,316.8197,319.8435,324.5381,331.0338,339.3188,349.1962,360.2746,372.0,371.0,871.9303,120.92179999999996,501.52510000000007,37.2867
