,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
1334,1334,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,1334.0,4.0,0.4,240.90848,249.62213,257.52605,264.36118,270.00751,274.48177,277.91122,280.49185,282.44074,283.95102,285.15577,286.10478,286.75686,286.98933,286.62517,285.47559,283.39172,280.31531,276.31534,271.59895,262.8481241910968,357.8115662003048,1362.17827,298.86244999999985,1035.97202,-38.51823000000002
1335,1335,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,1335.0,5.0,0.5,264.02647,265.30265,266.75198,268.41128,270.27388,272.29675,274.4177,276.57855,278.74978,280.95273,283.27601,285.88333,289.00955,292.94193,297.98495,304.40995,312.39621,321.97533,332.99367,345.1066,178.01071148606246,351.6210423062895,1661.04072,267.99802,737.1095700000001,-40.703250000000025
1336,1336,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0,6.0,0.6,194.13336,209.62422,223.94195,236.70581,247.73174,257.03086,264.77676,271.25447,276.80524,281.77828,286.49544,291.22972,296.19527,301.5451,307.37332,313.71968,320.57539,327.89,335.57895,343.53185,352.1507435436897,332.9385821510862,1929.03874,254.4504200000001,469.1115500000001,-55.96913999999998
1337,1337,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,1337.0,7.0,0.7,334.72465,318.45152,304.31545,293.003,284.84182,279.81275,277.621,277.79914,279.81248,283.14405,287.3478,292.07005,297.04705,302.08966,307.06537,311.88448,316.49309,320.87156,325.03509,329.03224,346.8566328535122,350.642646548974,2183.48916,108.83498999999983,214.66113,-33.187250000000006
1338,1338,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,1338.0,8.0,0.8,337.44394,328.37387,319.96664,312.49973,306.19175,301.19212,297.57757,295.35604,294.47695,294.84654,296.34568,298.84741,302.23149,306.39358,311.24767,316.72192,322.74935,329.25627,336.1523,343.32524,271.56039227701206,337.0647344378543,2292.32415,57.39107000000013,105.82614000000012,-11.807880000000011
1339,1339,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,1339.0,9.0,0.9,277.73542,283.51574,288.57833,292.72592,295.91132,298.22949,299.8833,301.13487,302.25557,303.48464,305.00225,306.9178,309.2712,312.04358,315.17363,318.57639,322.16164,325.84956,329.58145,333.3237,327.5369409273259,297.49306087267905,2349.71522,48.43507,48.43507,-14.770510000000002
1340,1340,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,1340.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,301.5509575999956,370.1835023440626,0.0,389.64724,4198.0423200000005,-40.0
1341,1341,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1341.0,1.0,0.1,296.68708,292.04701,287.82516,284.16455,281.14723,278.79895,277.10625,276.04205,275.59451,275.79443,276.73672,278.59169,281.60211,286.06236,292.27797,300.50785,310.89724,323.41508,337.81288,353.62006,307.2557197473002,197.81602878663563,389.64724,261.79455,3808.39508,-34.20105000000001
1342,1342,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,1342.0,2.0,0.2,302.98711,298.87064,295.0485,291.64424,288.75575,286.44942,284.7539,283.65121,283.0637,282.83674,282.72021,282.35489,281.27303,278.92318,274.72599,268.16089,258.87212,246.77187,232.11154,215.49446,370.5061990148203,279.80906537661747,651.44179,359.2922500000001,3546.60053,-26.550580000000025
1343,1343,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,1343.0,3.0,0.3,356.59949,343.24639,330.92615,319.98527,310.60627,302.80699,296.46649,291.36855,287.25243,283.86184,280.9861,278.48928,276.32485,274.53365,273.22407,272.53572,272.59187,273.45035,275.06564,277.27408,332.8504635929147,295.2796084242911,1010.73404,303.29357000000005,3187.30828,-10.193010000000015
1344,1344,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,1344.0,4.0,0.4,328.89419,324.84372,320.63207,316.2393,311.7,307.098,302.55153,298.19457,294.15978,290.56696,287.51782,285.09602,283.36917,282.38979,282.19281,282.78899,284.1554,286.22594,288.88547,291.9707,212.9920159937492,262.4616343527404,1314.02761,243.48605,2884.01471,-5.901999999999987
1345,1345,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,1345.0,5.0,0.5,229.24383,244.57944,258.21317,269.59059,278.43924,284.76361,288.79388,290.90695,291.54111,291.1214,290.00599,288.4565,286.63048,284.59158,282.33244,279.80549,276.95648,273.75507,270.217,266.41288,257.7934499182322,182.5786617638853,1557.51366,357.5876599999999,2640.52866,-28.23638999999997
1346,1346,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,1346.0,6.0,0.6,260.70952,263.66262,266.66354,269.67829,272.62226,275.36699,277.75503,279.61627,280.7792,281.07361,280.32537,278.34766,274.93584,269.87324,262.9532,254.01749,243.00567,230.00338,215.27511,199.26784,260.70103191572423,203.92074977828867,1915.10132,593.8847600000001,2282.941,-37.63301000000001
1347,1347,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,1347.0,7.0,0.7,262.76512,264.78295,266.70167,268.45657,269.96795,271.14093,271.86802,272.03452,271.526,270.23743,268.08301,265.00571,260.98507,256.04172,250.23727,243.66903,236.46006,228.74673,220.6668,212.35108,324.91587930591936,326.7544632460594,2508.98608,653.90614,1689.0562399999994,-41.85906999999997
1348,1348,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,1348.0,8.0,0.8,315.32789,306.16754,297.7952,290.4531,284.24202,279.12922,274.98321,271.62566,268.88908,266.6699,264.96914,263.91442,263.7592,264.85556,267.60009,272.35671,279.36736,288.66853,300.03507,312.97066,349.7683035462647,196.00246997300627,3162.89222,473.60032,1035.1500999999994,-33.870780000000025
1349,1349,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,1349.0,9.0,0.9,338.54334,327.65963,317.42365,308.07906,299.79008,292.63697,286.62092,281.67299,277.66167,274.3953,271.61917,269.01104,266.1824,262.6941,258.09312,251.97167,244.04143,234.20713,222.61812,209.67812,328.08563896624986,210.7014179874752,3636.49254,561.5497799999994,561.5497799999994,-20.36302999999998
1350,1350,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,1350.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,372.2913316561552,367.4126195200339,0.0,371.03854,3089.2739,6.563829999999996
1351,1351,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1351.0,1.0,0.1,355.37027,339.22305,324.51884,311.74193,301.15287,292.79557,286.54313,282.167,279.41227,278.06437,277.99739,279.19922,281.77177,285.90649,291.83742,299.77663,309.84165,321.98895,335.9698,351.32321,178.06667069563738,260.1533793596339,371.03854,219.84104,2718.23536,6.563829999999996
1352,1352,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,1352.0,2.0,0.2,199.32073,219.36875,237.19458,252.11639,263.8546,272.5158,278.50728,282.41168,284.85423,286.38864,287.41713,288.14962,288.60052,288.61837,287.94265,286.27997,283.38898,279.15889,273.66421,267.18045,366.1302711706817,344.24489076634336,590.87958,282.47489,2498.39432,6.563829999999996
1353,1353,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,1353.0,3.0,0.3,348.21586,331.39781,316.60077,304.44834,295.20404,288.78941,284.86425,282.9409,282.5022,283.0991,284.41517,286.29484,288.73919,291.87526,295.90557,301.04468,307.4516,315.16923,324.08378,333.9153,359.40523623902993,334.3532610895252,873.35447,143.88194999999996,2215.91943,6.563829999999996
1354,1354,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,1354.0,4.0,0.4,349.19568,339.28248,329.94464,321.42795,313.93238,307.6042,302.53308,298.75468,296.2575,294.99261,294.88412,295.83863,297.75254,300.51685,304.01991,308.14907,312.79207,317.83864,323.182,328.7197,363.8174918621829,314.31812341723446,1017.23642,104.56903000000013,2072.03748,6.563829999999996
1355,1355,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,1355.0,5.0,0.5,355.31613,347.02522,339.14347,331.84743,325.28365,319.56383,314.7626,310.91726,308.02874,306.06299,304.95279,304.60041,304.88187,305.65395,306.76462,308.06657,309.43248,310.769,312.02604,313.19844,234.0569396573611,181.37917901280431,1121.80545,122.14202,1967.46845,6.563829999999996
1356,1356,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,1356.0,6.0,0.6,249.44061,263.94032,276.80357,287.50907,295.81282,301.7349,305.4965,307.42733,307.86598,307.07257,305.16656,302.09642,297.64352,291.46015,283.13901,272.30684,258.72891,242.40426,223.62824,203.002,257.4816000820584,258.5269215181862,1243.94747,246.71874000000005,1845.32643,6.563829999999996
1357,1357,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,1357.0,7.0,0.7,263.35475,269.09274,274.5535,279.58459,284.02537,287.71507,290.50533,292.27494,292.94454,292.48981,290.9519,288.44346,285.14818,281.31075,277.21454,273.14702,269.35648,266.00864,263.15449,260.72044,220.114388265372,223.56624369500827,1490.66621,355.41633,1598.60769,6.563829999999996
1358,1358,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,1358.0,8.0,0.8,230.85632,241.1821,250.71885,259.1711,266.33939,272.12166,276.49995,279.51771,281.25384,281.79866,281.23483,279.6251,277.00739,273.39746,268.79905,263.22033,256.69431,249.29883,241.17074,232.50931,291.2186774979819,186.5943730210732,1846.08254,546.5426199999999,1243.19136,6.563829999999996
1359,1359,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,1359.0,9.0,0.9,286.79991,282.73244,279.30044,276.67008,274.86565,273.77491,273.17775,272.78715,272.29031,271.38124,269.78085,267.24588,263.57133,258.59234,252.19034,244.30563,234.95461,224.24696,212.3957,199.71384,260.287419170772,249.3224122896106,2392.62516,696.6487400000001,696.6487400000001,6.563829999999996
1360,1360,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,1360.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,277.75234706985583,368.3094996223911,0.0,400.45873,4953.48136,-40.0
1361,1361,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1361.0,1.0,0.1,276.94471,276.17577,275.48016,274.88593,274.41482,274.0859,273.92299,273.96521,274.28005,274.97715,276.22046,278.23468,281.30143,285.74012,291.87079,299.96018,310.15836,322.43924,336.56149,352.06487,360.1116825412248,265.9691317446865,400.45873,245.17318,4553.02263,-38.91410000000002
1362,1362,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,1362.0,2.0,0.2,345.65321,331.87764,319.38154,308.60846,299.81485,293.07144,288.29255,285.27965,283.7643,283.43958,283.97586,285.02385,286.21325,287.15746,287.47315,286.81808,284.94284,281.74453,277.30558,271.90157,301.73709658772736,293.8137123620281,645.63191,223.42662000000007,4307.84945,-19.928560000000004
1363,1363,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,1363.0,3.0,0.3,301.74644,301.5609,301.02954,300.07723,298.71575,297.03366,295.16996,293.2809,291.50977,289.96671,288.7215,287.80789,287.23513,287.00097,287.1011,287.53198,288.2866,289.34571,290.66864,292.18837,362.7590084579482,245.3527690825447,869.05853,222.1815099999999,4084.42283,-15.966340000000002
1364,1364,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,1364.0,4.0,0.4,351.51255,340.71596,330.75831,321.92091,314.3536,308.07612,302.99942,298.95735,295.73862,293.11148,290.83819,288.68093,286.40386,283.77725,280.58848,276.66176,271.88392,266.23053,259.78334,252.73163,291.7488211184746,217.3921767955434,1091.24004,282.32364000000007,3862.24132,-4.923879999999997
1365,1365,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,1365.0,5.0,0.5,295.46458,298.78263,301.36824,302.99652,303.57233,303.12107,301.75593,299.63293,296.90555,293.6886,290.03667,285.93819,281.32365,276.08486,270.10183,263.27341,255.54747,246.94552,237.57667,227.63691,237.9788949136487,216.18220077468817,1373.56368,379.56719,3579.91768,-9.878930000000024
1366,1366,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,1366.0,6.0,0.6,248.44563,258.35914,267.23133,274.69008,280.50631,284.59405,286.98819,287.8084,287.21973,285.39813,282.50619,278.68027,274.02795,268.63278,262.56323,255.88305,248.66064,240.97615,232.92523,224.61923,184.5868333528975,192.17593182784543,1753.13087,582.9326599999999,3200.35049,-28.40595000000002
1367,1367,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,1367.0,7.0,0.7,200.33296,215.4271,229.28664,241.45337,251.62403,259.65316,265.53233,269.35405,271.27033,271.4545,270.07172,267.26073,263.12694,257.74587,251.17483,243.47068,234.71005,225.00806,214.5309,203.49858,175.423091045405,310.699733360684,2336.06353,875.6710000000003,2617.41783,-53.34683999999999
