,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
2410,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,2410.0,0.0,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,472.0,0.0,351.9419,986.3371,38.04149999999999
2411,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,2411.0,1.0,,0.1,427.7969,391.8848,362.5557,338.848,320.1094,305.7709,295.2609,288.0103,283.5064,281.3597,281.3597,283.5064,288.0103,295.2609,305.7709,320.1094,338.848,362.5557,391.8848,427.7969,423.0,472.0,351.9419,115.9719,634.3951999999999,38.04149999999999
2412,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2412.0,2.0,,0.2,396.4279,374.9186,357.251,342.6235,330.5261,320.657,312.8615,307.0858,303.3401,301.6741,302.1609,304.8913,309.9745,317.546,327.7837,340.9338,357.3527,377.5756,402.4262,433.202,471.0,471.0,467.9138,109.19110000000006,518.4232999999999,38.04149999999999
2413,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,2413.0,3.0,,0.3,433.2855,403.6178,379.9759,361.0907,346.1238,334.4915,325.7683,319.6362,315.8595,314.2735,314.7781,317.336,321.9716,328.7759,337.9175,349.6631,364.415,382.771,405.6233,434.3269,193.0,472.0,577.1049,70.7301,409.2321999999999,38.04149999999999
2414,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,2414.0,4.0,,0.4,218.5622,241.8094,261.8104,278.0646,290.5336,299.5791,305.8449,310.1222,313.2314,315.937,318.9012,322.6727,327.7031,334.3802,343.0726,354.1816,368.2012,385.7949,407.9046,435.9236,323.0,473.0,647.835,28.2695,338.5020999999999,38.04149999999999
2415,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,2415.0,5.0,,0.5,314.755,308.0423,302.9906,299.656,297.9916,297.8534,299.0351,301.3175,304.5171,308.5223,313.3135,318.9677,325.6543,333.6294,343.2349,354.9096,369.2179,386.9048,408.9929,436.9513,382.0,366.0,676.1045,15.101299999999924,310.23259999999993,38.04149999999999
2416,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,2416.0,6.0,,0.6,362.7896,347.0329,334.3206,324.3717,316.9505,311.8219,308.7349,307.4244,307.6215,309.0643,311.5055,314.7159,318.4889,322.6492,327.0706,331.7037,336.6114,342.0055,348.2767,356.0122,247.0,473.0,691.2058,36.59500000000003,295.1313,38.04149999999999
2417,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,2417.0,7.0,,0.7,258.4781,268.9817,278.1272,285.7043,291.6976,296.2687,299.7127,302.4051,304.7541,307.1713,310.0596,313.8193,318.8622,325.6278,334.5953,346.2939,361.3187,380.3719,404.3557,434.5582,472.0,471.0,727.8008,50.35070000000008,258.5363,38.04149999999999
2418,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,2418.0,8.0,,0.8,429.9452,396.3157,369.4586,348.4197,332.5244,321.1653,313.7246,309.5811,308.1567,308.9683,311.6656,316.0473,322.0595,329.7851,339.4338,351.3431,365.997,384.0734,406.5347,434.7914,473.0,472.0,778.1515,122.02959999999996,208.1855999999999,38.04149999999999
2419,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,2419.0,9.0,,0.9,435.4964,406.1567,382.8848,364.3626,349.7287,338.397,329.9513,324.083,320.5571,319.1955,319.8724,322.517,327.1216,333.7537,342.5729,353.8546,368.0265,385.7251,407.8901,435.9264,215.0,472.0,900.1811,86.15599999999995,86.15599999999995,38.04149999999999
2420,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,2420.0,0.0,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,473.0,0.0,351.7936,1021.3126,37.985600000000034
2421,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,2421.0,1.0,,0.1,427.797,391.8849,362.5558,338.8482,320.11,305.7721,295.2632,288.0148,283.5147,281.3745,281.3851,283.5485,288.0773,295.364,305.9242,320.3299,339.1562,362.9762,392.4485,428.5462,422.0,473.0,351.7936,115.1343,669.519,37.985600000000034
2422,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2422.0,2.0,,0.2,395.6704,374.3499,356.8315,342.3222,330.3177,320.521,312.7818,307.0502,303.3408,301.7066,302.2242,304.9872,310.1073,317.7223,328.0123,341.2261,357.7237,378.0452,403.0227,433.9673,471.0,473.0,466.9279,108.68729999999994,554.3847,37.985600000000034
2423,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,2423.0,3.0,,0.3,433.2653,403.5792,379.9229,361.0293,346.0612,334.4356,325.7266,319.6159,315.8673,314.316,314.8631,317.4725,322.1718,329.0558,338.2978,350.1711,365.0857,383.6501,406.7727,435.8347,192.0,473.0,575.6152,70.74390000000005,445.6974,37.985600000000034
2424,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,2424.0,4.0,,0.4,217.7518,241.1738,261.3292,277.7147,290.2919,299.4251,305.7617,310.0975,313.2574,316.0095,319.0188,322.8362,327.9146,334.6426,343.3899,354.5594,368.6484,386.326,408.5438,436.7106,320.0,473.0,646.3591,28.728399999999965,374.9535,37.985600000000034
2425,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,2425.0,5.0,,0.5,312.3539,306.1512,301.5304,298.555,297.1848,297.2828,298.6505,301.0768,304.3864,308.4748,313.3283,319.0282,325.747,333.7424,343.357,355.0303,369.3273,386.9943,409.056,436.9837,414.0,299.0,675.0875,22.20119999999997,346.2251,37.985600000000034
2426,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,2426.0,6.0,,0.6,387.2957,365.5571,348.0391,334.2598,323.8419,316.4241,311.6238,309.0328,308.2262,308.7734,310.2442,312.2078,314.2334,315.8969,316.8029,316.6237,315.1519,312.3553,308.4202,303.7628,472.0,473.0,697.2887,124.8985,324.0239,37.985600000000034
2427,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,2427.0,7.0,,0.7,433.6667,403.4819,379.4389,360.276,345.1377,333.3904,324.528,318.1334,313.8742,311.5169,310.9479,312.1926,315.4239,320.9567,329.2263,340.7569,356.1378,376.0315,401.2504,432.949,189.0,472.0,822.1872,70.85730000000001,199.1254,37.985600000000034
2428,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,2428.0,8.0,,0.8,215.1613,238.9401,259.3736,275.9405,288.594,297.6992,303.9127,308.0469,310.9498,313.4184,316.1511,319.7338,324.6533,331.3268,340.1428,351.5094,365.9137,383.9985,406.6752,435.3029,427.0,471.0,893.0445,36.87740000000008,128.2681,37.985600000000034
2429,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,2429.0,9.0,,0.9,395.2948,369.4503,348.7532,332.7655,321.0902,313.2633,308.7426,306.955,307.3655,309.5404,313.1858,318.1614,324.4748,332.2667,341.7994,353.4564,367.7615,385.4269,407.4438,435.2451,473.0,473.0,929.9219,91.39069999999992,91.39069999999992,37.985600000000034
2430,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,2430.0,0.0,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,473.0,473.0,0.0,351.8898,1137.0413,36.484699999999975
2431,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,2431.0,1.0,,0.1,428.5462,392.4485,362.9763,339.1565,320.3305,305.9254,295.3664,288.0818,283.5568,281.3999,281.3999,283.5568,288.0818,295.3664,305.9254,320.3305,339.1565,362.9763,392.4485,428.5462,415.0,289.0,351.8898,128.75830000000002,785.1515000000002,36.484699999999975
2432,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2432.0,2.0,,0.2,390.3747,370.3841,353.9083,340.2012,328.7817,319.3573,311.7605,305.8921,301.6698,298.9838,297.6632,297.4542,298.0159,298.936,299.768,300.0892,299.5703,298.0448,295.5593,292.3878,472.0,473.0,480.6481,181.713,656.3932000000001,36.484699999999975
2433,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,2433.0,3.0,,0.3,433.7104,403.5113,379.3398,359.8882,344.2734,331.8579,322.1575,314.8017,309.5244,306.1716,304.715,305.2636,308.0643,313.4893,322.0077,334.1482,350.472,371.5823,398.2088,431.4154,174.0,472.0,662.3611,75.32170000000008,474.6802000000001,36.484699999999975
2434,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,2434.0,4.0,,0.4,202.7777,228.9435,251.4269,269.6433,283.5313,293.4834,300.2141,304.6103,307.6,310.0574,312.7487,316.3158,321.2866,328.1047,337.1698,348.8878,363.732,382.3235,405.5478,434.7394,472.0,472.0,737.6828,51.22079999999994,399.3585000000001,36.484699999999975
2435,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,2435.0,5.0,,0.5,428.6819,393.9054,366.1556,344.5856,328.5662,317.464,310.5772,307.1691,306.5425,308.1146,311.4666,316.3616,322.7384,330.6923,340.4575,352.4003,367.0347,385.0672,407.488,435.736,473.0,473.0,788.9036,111.32100000000004,348.1377000000001,36.484699999999975
2436,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,2436.0,6.0,,0.6,435.2305,405.6345,382.1331,363.4269,348.6696,337.2847,328.8575,323.0737,319.6861,318.5007,319.3738,322.2183,327.0127,333.8155,342.782,354.1886,368.4689,386.2699,408.5461,436.7239,213.0,472.0,900.2246,82.42920000000004,236.81670000000008,36.484699999999975
2437,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,2437.0,7.0,,0.7,235.0378,255.0833,272.3165,286.297,296.9924,304.7257,310.0721,313.7398,316.4642,318.9321,321.7393,325.3823,330.2739,336.7763,345.244,356.0742,369.7652,386.9911,408.7083,436.3251,473.0,472.0,982.6538,51.72069999999985,154.38750000000005,36.484699999999975
2438,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,2438.0,8.0,,0.8,431.0455,397.644,371.16,350.6399,335.3853,324.7411,318.0267,314.5542,313.6856,314.8931,317.7993,322.1932,328.0258,335.3969,344.542,355.8308,369.7843,387.121,408.8448,436.4068,172.0,471.0,1034.3745,51.62970000000018,102.6668000000002,36.484699999999975
2439,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,2439.0,9.0,,0.9,200.7557,226.9736,249.6554,268.2683,282.7787,293.5805,301.363,306.9612,311.2267,314.9383,318.7567,323.2184,328.7593,335.7547,344.5689,355.6097,369.3882,386.5932,408.1951,435.6117,473.0,473.0,1086.0042,51.03710000000001,51.03710000000001,36.484699999999975
2440,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,2440.0,0.0,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,472.0,0.0,351.9419,1001.5609,38.3288
2441,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,2441.0,1.0,,0.1,427.7969,391.8848,362.5557,338.848,320.1094,305.7709,295.2609,288.0103,283.5064,281.3597,281.3597,283.5064,288.0103,295.2609,305.7709,320.1094,338.848,362.5557,391.8848,427.7969,423.0,472.0,351.9419,115.9719,649.6189999999999,38.3288
2442,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2442.0,2.0,,0.2,396.4279,374.9186,357.251,342.6235,330.5261,320.657,312.8615,307.0858,303.3401,301.6741,302.1609,304.8913,309.9745,317.546,327.7837,340.9338,357.3527,377.5756,402.4262,433.202,473.0,473.0,467.9138,110.57459999999998,533.6470999999999,38.3288
2443,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,2443.0,3.0,,0.3,434.7693,404.72,380.7872,361.6779,346.5395,334.7788,325.9626,319.7668,315.9507,314.3457,314.8501,317.4261,322.1003,328.9673,338.2007,350.0737,364.9964,383.5764,406.7205,435.8078,194.0,471.0,578.4884,71.61959999999999,423.0725,38.3288
2444,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,2444.0,4.0,,0.4,219.4273,242.5493,262.4363,278.5891,290.97,299.941,306.1454,310.3737,313.4452,316.1222,319.0638,322.8147,327.821,334.4642,343.1062,354.1412,368.0571,385.5115,407.44,435.2265,317.0,471.0,650.108,27.72820000000001,351.4529,38.3288
2445,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,2445.0,5.0,,0.5,310.0645,304.4731,300.3627,297.7962,296.7365,297.0546,298.5635,301.0664,304.4019,308.4783,313.2918,318.9305,325.5704,333.4699,342.9701,354.5061,368.636,386.0951,407.8911,435.4677,426.0,470.0,677.8362,37.11920000000009,323.7247,38.3288
2446,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,2446.0,6.0,,0.6,396.3829,372.366,353.0471,337.8602,326.3808,318.2217,312.9943,310.3112,309.8113,311.1899,314.2236,318.7859,324.8559,332.5217,341.9865,353.5811,367.7907,385.3044,407.103,434.6147,473.0,472.0,714.9554,103.85209999999996,286.6054999999999,38.3288
2447,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,2447.0,7.0,,0.7,434.7955,404.8202,381.0534,362.2366,347.5361,336.3565,328.2401,322.8167,319.7835,318.9009,319.9957,322.9672,327.7951,334.5476,343.3948,354.6286,368.6951,386.2492,408.2467,436.1055,212.0,472.0,818.8075,80.1114,182.7534,38.3288
2448,2448.0,2448.0,2448.0,2448.0,2448.0,2448.0,2448.0,2448.0,8.0,,0.8,234.1572,254.3142,271.6535,285.7365,296.5324,304.3652,309.8096,313.5722,316.3857,318.9329,321.8062,325.4991,330.4227,336.9395,345.4057,356.2214,369.8888,387.0857,408.7714,436.3564,473.0,471.0,898.9189,51.3279,102.64199999999994,38.3288
2449,2449.0,2449.0,2449.0,2449.0,2449.0,2449.0,2449.0,2449.0,9.0,,0.9,431.0033,397.5623,371.0452,350.5018,335.2358,324.5922,317.8889,314.4351,313.5891,314.8188,317.7426,322.1455,327.9749,335.3269,344.4336,355.6614,369.528,386.7473,408.3171,435.6773,172.0,471.0,950.2468,51.31409999999994,51.31409999999994,38.3288
2450,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,2450.0,0.0,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,472.0,471.0,0.0,352.0918,920.5884,37.891700000000014
2451,2451.0,2451.0,2451.0,2451.0,2451.0,2451.0,2451.0,2451.0,1.0,,0.1,427.7969,391.8848,362.5556,338.8477,320.1088,305.7697,295.2585,288.0058,283.4981,281.3448,281.3342,283.4643,287.9432,295.1577,305.6175,319.8887,338.5395,362.1349,391.3208,427.0473,406.0,311.0,352.0918,122.37870000000004,568.4966,37.891700000000014
2452,2452.0,2452.0,2452.0,2452.0,2452.0,2452.0,2452.0,2452.0,2.0,,0.2,383.4906,365.1593,349.9976,337.3279,326.7174,317.9136,310.7879,305.2812,301.3546,298.947,297.9425,298.1517,299.3077,301.0818,303.1175,305.0827,306.731,307.9619,308.8628,309.7215,247.0,472.0,474.4705,107.14549999999996,446.1179,37.891700000000014
2453,2453.0,2453.0,2453.0,2453.0,2453.0,2453.0,2453.0,2453.0,3.0,,0.3,259.1891,270.2491,279.6682,287.15,292.6416,296.3142,298.5125,299.6919,300.3629,301.0535,302.2925,304.6108,308.5501,314.6703,323.548,335.7692,351.9281,372.6568,398.7208,431.2249,471.0,473.0,581.616,62.21360000000004,338.9724,37.891700000000014
2454,2454.0,2454.0,2454.0,2454.0,2454.0,2454.0,2454.0,2454.0,4.0,,0.4,429.0806,395.4903,368.5736,347.3697,331.2023,319.4718,311.5795,306.935,305.0,305.3379,307.6467,311.7715,317.6983,325.5395,335.5211,347.9813,363.3907,382.4025,405.9511,435.428,473.0,471.0,643.8296,115.2736,276.75879999999995,37.891700000000014
2455,2455.0,2455.0,2455.0,2455.0,2455.0,2455.0,2455.0,2455.0,5.0,,0.5,435.3089,405.7728,382.2933,363.5534,348.696,337.1417,328.4828,322.4209,318.7317,317.2472,317.8502,320.4754,325.1163,331.8368,340.7877,352.2316,366.5797,384.45,406.7619,434.8986,209.0,472.0,759.1032,80.43600000000004,161.48519999999996,37.891700000000014
2456,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,2456.0,6.0,,0.6,231.7805,252.4946,270.2962,284.7303,295.7625,303.7244,309.2067,312.9375,315.6739,318.1229,320.8992,324.5151,329.3961,335.9136,344.4277,355.3373,369.139,386.5018,408.3744,436.1568,319.0,397.0,839.5392,11.928299999999922,81.04919999999993,37.891700000000014
2457,2457.0,2457.0,2457.0,2457.0,2457.0,2457.0,2457.0,2457.0,7.0,,0.7,312.2897,306.9294,303.0044,300.5405,299.4797,299.6852,300.9691,303.1288,305.9821,309.3897,313.2635,317.5651,322.2984,327.5068,333.2794,339.7689,347.2215,356.0132,366.69,380.0105,331.0,466.0,851.4675,25.62440000000004,69.1209,37.891700000000014
2458,2458.0,2458.0,2458.0,2458.0,2458.0,2458.0,2458.0,2458.0,8.0,,0.8,323.0849,316.6691,311.6192,307.8315,305.2151,303.6849,303.1618,303.5804,304.9009,307.123,310.3007,314.5548,320.0823,327.1622,336.157,347.5159,361.7874,379.6549,402.0182,430.1515,313.0,471.0,877.0919,22.18780000000004,43.49649999999997,37.891700000000014
2459,2459.0,2459.0,2459.0,2459.0,2459.0,2459.0,2459.0,2459.0,9.0,,0.9,309.444,306.7588,304.7991,303.4652,302.7035,302.504,302.8948,303.9359,305.7138,308.3382,311.9423,316.6864,322.7646,330.4156,339.9389,351.718,366.2574,384.2418,406.6327,434.8358,325.0,471.0,899.2797,21.30869999999993,21.30869999999993,37.891700000000014
2460,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,0.0,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,362.0,472.0,0.0,356.593,1272.0985,35.529600000000016
2461,2461.0,2461.0,2461.0,2461.0,2461.0,2461.0,2461.0,1.0,,,0.1,343.5004,327.6968,314.4084,303.5082,294.8539,288.2617,283.5149,280.3986,278.7469,278.4898,279.6916,282.5719,287.5056,294.9981,305.6391,320.0456,338.8183,362.5426,391.8794,427.795,473.0,471.0,356.593,122.02529999999996,915.5055,35.529600000000016
2462,2462.0,2462.0,2462.0,2462.0,2462.0,2462.0,2462.0,2.0,,,0.2,431.2183,397.6894,370.5183,348.5948,331.2069,317.832,308.0352,301.4336,297.6963,296.5579,297.8317,301.4166,307.2972,315.5408,326.2989,339.8174,356.4674,376.8033,401.6668,432.3668,293.0,473.0,478.6183,52.74790000000007,793.4802000000001,35.529600000000016
2463,2463.0,2463.0,2463.0,2463.0,2463.0,2463.0,2463.0,3.0,,,0.3,296.8793,300.6286,303.7635,305.9958,307.2639,307.7179,307.6713,307.5343,307.7492,308.7393,310.8794,314.4875,319.8363,327.1772,336.7757,348.9539,364.1448,382.9663,406.3298,435.6183,471.0,473.0,531.3662,58.3193,740.7323,35.529600000000016
2464,2464.0,2464.0,2464.0,2464.0,2464.0,2464.0,2464.0,4.0,,,0.4,430.7813,398.8309,373.3903,353.4036,338.1373,326.9841,319.3823,314.8046,312.7817,312.9335,314.9915,318.8089,324.3596,331.733,341.1319,352.8811,367.4532,385.5212,408.0532,436.4801,364.0,472.0,589.6855,87.5302999999999,682.413,35.529600000000016
2465,2465.0,2465.0,2465.0,2465.0,2465.0,2465.0,2465.0,5.0,,,0.5,353.3975,345.0911,338.4335,332.9687,328.4233,324.6835,321.7605,319.7482,318.7852,319.0248,320.6196,323.7194,328.4815,335.0901,343.7825,354.8835,368.8503,386.3367,408.2914,436.1238,409.0,473.0,677.2158,79.45920000000001,594.8827000000001,35.529600000000016
2466,2466.0,2466.0,2466.0,2466.0,2466.0,2466.0,2466.0,6.0,,,0.6,386.4341,368.4119,354.0578,342.7628,334.0777,327.652,323.2055,320.5172,319.4245,319.8259,321.6831,325.0234,329.9411,336.6031,345.2594,356.2622,370.1012,387.4604,409.3153,437.0983,397.0,473.0,756.675,94.2337,515.4235000000001,35.529600000000016
2467,2467.0,2467.0,2467.0,2467.0,2467.0,2467.0,2467.0,7.0,,,0.7,378.1094,363.0952,351.1418,341.6731,334.2814,328.6826,324.6842,322.1641,321.0553,321.337,323.0302,326.1992,330.9568,337.4746,345.9994,356.878,370.5948,387.8311,409.5618,437.2208,419.0,473.0,850.9087,106.13260000000002,421.1898000000001,35.529600000000016
2468,2468.0,2468.0,2468.0,2468.0,2468.0,2468.0,2468.0,8.0,,,0.8,394.8104,375.6275,360.3914,348.374,339.0545,332.047,327.0598,323.874,322.3337,322.342,323.8602,326.9095,331.5743,338.01,346.4553,357.2544,370.8916,388.0495,409.7043,437.2907,439.0,472.0,957.0413,134.8691,315.0572000000001,35.529600000000016
2469,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,2469.0,9.0,,,0.9,410.4471,387.9795,370.1986,356.168,345.2343,336.9235,330.8833,326.8498,324.6316,324.1017,325.1945,327.907,332.3018,338.5143,346.7662,357.3866,370.8469,387.8179,409.2635,436.6023,469.0,473.0,1091.9104,180.18810000000008,180.18810000000008,35.529600000000016
2470,2470.0,2470.0,2470.0,2470.0,2470.0,2470.0,2470.0,0.0,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,360.0,471.0,0.0,357.1169,681.7989,22.42349999999999
2471,2471.0,2471.0,2471.0,2471.0,2471.0,2471.0,2471.0,1.0,,,0.1,341.9362,326.4924,313.5003,302.8405,294.3768,287.9309,283.292,280.2516,278.6497,278.4215,279.6351,282.5124,287.4292,294.8901,305.4832,319.8237,338.5093,362.1215,391.3153,427.0454,473.0,472.0,357.1169,122.9255,324.682,22.42349999999999
2472,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,2472.0,2.0,,,0.2,431.1643,397.5844,370.3695,348.413,331.0052,317.6235,307.8312,301.2427,297.524,296.4073,297.7051,301.317,307.2302,315.5158,326.33,339.9241,356.6743,377.1403,402.1705,433.0847,291.0,472.0,480.0424,51.927700000000016,201.7565,22.42349999999999
2473,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,2473.0,3.0,,,0.3,295.2774,299.3705,302.7943,305.2618,306.7154,307.3117,307.3712,307.3116,307.5822,308.6115,310.7776,314.4,319.7506,327.0786,336.6459,348.7703,363.8804,382.589,405.801,434.8886,297.0,473.0,531.9701,22.071900000000028,149.8288,22.42349999999999
2474,2474.0,2474.0,2474.0,2474.0,2474.0,2474.0,2474.0,4.0,,,0.4,296.474,296.4167,296.736,297.3666,298.2759,299.4669,300.9799,302.8927,305.3182,308.4011,312.3154,317.2629,323.4759,331.2241,340.8296,352.6922,367.3291,385.4384,408.0014,436.455,309.0,472.0,554.042,22.184099999999944,127.75689999999996,22.42349999999999
2475,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,2475.0,5.0,,,0.5,305.3703,302.6022,300.6467,299.4674,299.037,299.3361,300.3567,302.1076,304.6198,307.9523,312.1968,317.4832,323.9861,331.9341,341.6247,353.4486,367.9261,385.7672,407.9685,435.9794,316.0,472.0,576.2261,21.67700000000002,105.57280000000004,22.42349999999999
2476,2476.0,2476.0,2476.0,2476.0,2476.0,2476.0,2476.0,6.0,,,0.6,311.0985,307.2422,304.3534,302.3762,301.2705,301.0088,301.5765,302.9752,305.2263,308.3764,312.5024,317.7181,324.182,332.1089,341.7855,353.5945,368.0523,385.8677,408.0382,436.0148,313.0,473.0,597.9031,21.12739999999997,83.89580000000001,22.42349999999999
2477,2477.0,2477.0,2477.0,2477.0,2477.0,2477.0,2477.0,7.0,,,0.7,309.0034,305.9357,303.7013,302.2343,301.4953,301.4686,302.1604,303.5979,305.8294,308.9259,312.9847,318.1348,324.5457,332.4391,342.1061,353.9329,368.4386,386.3354,408.6266,436.7739,309.0,472.0,619.0305,20.777900000000045,62.76840000000004,22.42349999999999
2478,2478.0,2478.0,2478.0,2478.0,2478.0,2478.0,2478.0,8.0,,,0.8,305.8399,303.4948,301.8768,300.9263,300.61,300.9197,301.8706,303.4997,305.8654,309.0483,313.1544,318.3193,324.7173,332.5725,342.1768,353.9152,368.3047,386.0539,408.1603,436.0749,311.0,472.0,639.8084,20.999900000000025,41.9905,22.42349999999999
2479,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,2479.0,9.0,,,0.9,307.3069,304.5006,302.5023,301.2566,300.7284,300.9013,301.7772,303.3774,305.7446,308.9456,313.0753,318.2626,324.6779,332.5444,342.1548,353.8961,368.2874,386.039,408.1491,436.069,313.0,472.0,660.8083,20.99059999999997,20.99059999999997,22.42349999999999
2480,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,2480.0,0.0,,,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,362.0,471.0,0.0,356.7443,679.7793,22.473000000000013
2481,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,2481.0,1.0,,,0.1,343.5004,327.6967,314.4083,303.5079,294.8533,288.2605,283.5125,280.3941,278.7386,278.475,279.6661,282.5298,287.4385,294.8949,305.4857,319.8249,338.5098,362.1218,391.3154,427.0454,472.0,473.0,356.7443,122.4334,323.035,22.473000000000013
2482,2482.0,2482.0,2482.0,2482.0,2482.0,2482.0,2482.0,2.0,,,0.2,430.4715,397.1295,370.1013,348.2881,330.9847,317.673,307.922,301.3525,297.6379,296.5175,297.8101,301.4211,307.3419,315.6482,326.4993,340.1501,356.9803,377.5541,402.7266,433.8289,290.0,471.0,479.1777,51.32699999999994,200.6016,22.473000000000013
2483,2483.0,2483.0,2483.0,2483.0,2483.0,2483.0,2483.0,3.0,,,0.3,294.4776,298.7457,302.3194,304.9131,306.4709,307.1514,307.2775,307.2695,307.5783,308.634,310.8152,314.4408,319.781,327.0827,336.6043,348.6597,363.6736,382.254,405.2996,434.1723,300.0,473.0,530.5047,22.09400000000005,149.27460000000008,22.473000000000013
2484,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,2484.0,4.0,,,0.4,298.8226,298.2006,298.0443,298.2888,298.8969,299.8632,301.2164,303.0211,305.3768,308.4165,312.3047,317.2363,323.4392,331.1809,340.783,352.6452,367.2854,385.4016,407.9749,436.4412,312.0,471.0,552.5987,21.66689999999994,127.18060000000004,22.473000000000013
