,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,u0,u1,L,inst_cost,ctg,path_diff
1161,1161,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1161.0,1.0,0.1,336.08862,323.71734,312.44754,302.64581,294.50347,288.03905,283.12876,279.55299,277.04562,275.3356,274.17529,273.35497,272.70647,272.10044,271.44134,270.66333,269.72792,268.6231,267.36251,265.98291,233.7000574524815,248.0272110724355,425.16952,408.19351,2565.56961,-24.960950000000025
1162,1162,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,1162.0,2.0,0.2,244.15377,253.9184,262.4126,269.24417,274.24731,277.47176,279.13328,279.54321,279.03655,277.91368,276.40366,274.64998,272.71503,270.59723,268.25522,265.634,262.68933,259.40717,255.81534,251.98585,347.9045600484988,333.058690113038,833.36303,418.08395,2157.3761,-35.52823999999998
1163,1163,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,1163.0,3.0,0.3,334.78649,322.34286,311.14354,301.57511,293.8058,287.79819,283.36063,280.22054,278.10082,276.78408,276.15586,276.22338,277.11017,279.02851,282.23275,286.95872,293.35746,301.43547,311.01562,321.73116,350.7656285762555,177.6888307001584,1251.44698,314.29088,1739.29215,-25.201810000000023
1164,1164,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,1164.0,4.0,0.4,341.26626,332.01589,323.24523,315.15053,307.88077,301.52838,296.12263,291.62354,287.91472,284.79417,281.96498,279.03038,275.50082,270.82135,264.42533,255.81423,244.65335,230.86372,214.68429,196.6808,234.7967047918524,358.0607545135591,1565.73786,390.6151,1425.00127,-11.471619999999971
1165,1165,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,1165.0,5.0,0.5,246.91752,258.24476,268.09982,276.00716,281.73764,285.30402,286.91904,286.93599,285.79227,283.97081,281.98423,280.3756,279.72213,280.62476,283.66992,289.35888,298.01348,309.6799,324.06074,340.50343,307.2290032723078,368.2432025086616,1956.35296,226.22686,1034.38617,-27.69598000000002
1166,1166,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,6.0,0.6,302.19166,297.47915,293.36298,290.02333,287.53628,285.88806,285.00958,284.81994,285.2666,286.3528,288.1477,290.77927,294.41308,299.22223,305.35348,312.89474,321.84837,332.11405,343.48426,355.65383,293.8873173640623,224.53987477266764,2182.57982,139.60793000000012,808.15931,-27.111940000000004
1167,1167,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,1167.0,7.0,0.7,293.15903,292.45141,291.79306,291.22544,290.80245,290.58363,290.62104,290.94091,291.52163,292.27056,293.00337,293.43131,293.16343,291.7312,288.64006,283.44673,275.85199,265.78968,253.48739,239.47647,347.4250488306548,237.4762364018188,2322.18775,244.1113999999997,668.5513799999999,-22.41636999999997
1168,1168,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,1168.0,8.0,0.8,337.8714,328.74846,320.42576,313.16347,307.08635,302.18187,298.31901,295.27997,292.79625,290.5822,288.36248,285.89227,282.97128,279.45268,275.24781,270.32719,264.71757,258.4957,251.77931,244.71674,243.0315719318006,372.7423695224807,2566.29915,261.0588300000004,424.4399800000001,-10.818129999999996
1169,1169,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,1169.0,9.0,0.9,253.87076,264.02861,272.92408,280.15345,285.52841,289.07251,290.98542,291.59172,291.29191,290.52805,289.76763,289.50063,290.23835,292.50053,296.78037,303.48466,312.85673,324.90006,339.32642,355.55044,259.0008662712175,287.0385736971167,2827.35798,163.3811499999997,163.3811499999997,-23.927489999999977
1170,1170,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,1170.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,326.4567181023831,315.0482507448394,0.0,404.78939,6203.89299,-40.0
1171,1171,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1171.0,1.0,0.1,317.34648,308.65271,300.73546,293.85492,288.1505,283.64421,280.26481,277.88443,276.35812,275.55877,275.40214,275.85992,276.96021,278.77608,281.40365,284.93228,289.41127,294.81951,301.04527,307.88278,250.31786379900456,355.2287248412472,404.78939,277.3556,5799.1036,-29.355790000000013
1172,1172,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,1172.0,2.0,0.2,256.90346,263.05967,268.42984,272.78561,276.05373,278.31167,279.75868,280.67371,281.37304,282.17651,283.38648,285.27786,288.09431,292.04424,297.29164,303.93992,312.01071,321.42342,331.98304,343.38329,195.9994915340472,217.8894398439728,682.14499,282.05561,5521.7480000000005,-34.68833000000001
1173,1173,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,3.0,0.3,209.52962,222.54253,234.59011,245.34728,254.63964,262.4411,268.84467,274.01434,278.12824,281.32274,283.64562,285.0256,285.26446,284.05699,281.04114,275.87533,268.33149,258.38483,246.2763,232.52646,211.5413813114828,302.035126988455,964.2006,503.47718,5239.69239,-50.5589
1174,1174,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,1174.0,4.0,0.4,219.02752,226.4281,233.65134,240.59562,247.15042,253.20203,258.64354,263.38767,267.38079,270.61705,273.15056,275.10379,276.66846,278.09527,279.66949,281.67223,284.33207,287.77683,291.99844,296.84335,184.143964885388,308.379038772654,1467.67778,596.1329300000002,4736.21521,-59.79796999999999
1175,1175,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,1175.0,5.0,0.5,195.31446,206.19077,216.51102,226.07141,234.7411,242.46478,249.25514,255.17914,260.34231,264.87452,268.91874,272.62255,276.13134,279.58168,283.09401,286.76453,290.65729,294.79807,299.17202,303.7264,333.8331063329798,201.0704467908971,2063.81071,630.4955599999998,4140.0822800000005,-70.53522000000001
1176,1176,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,1176.0,6.0,0.6,317.43881,302.08294,288.65127,277.75956,269.69485,264.42083,261.63452,260.85025,261.48507,262.9262,264.57225,265.85091,266.22438,265.1964,262.33281,257.30035,249.91955,240.21828,228.46738,215.18074,248.28424399500784,186.48858075266085,2694.30627,708.2759900000001,3509.58672,-48.579169999999976
1177,1177,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,1177.0,7.0,0.7,252.72106,256.80421,260.24183,262.84802,264.55785,265.41136,265.51424,264.98841,263.92644,262.36008,260.24797,257.48196,253.90822,249.35748,243.67905,236.77341,228.61938,219.29203,208.96845,197.91962,308.1860538018029,195.6201247508242,3402.58226,917.2238799999996,2801.31073,-47.58864
1178,1178,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,1178.0,8.0,0.8,300.30845,292.77465,285.87048,279.77941,274.56105,270.15483,266.40406,263.09176,259.97846,256.83463,253.46362,249.71475,245.48794,240.73241,235.44143,229.64488,223.40062,216.78565,209.88818,202.80146,199.986632248594,296.1508369674843,4319.80614,961.1138,1884.0868500000008,-42.84517
1179,1179,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,1179.0,9.0,0.9,212.42817,224.11043,234.38113,242.77728,249.06645,253.24365,255.49318,256.13269,255.55764,254.19935,252.5016,250.91218,249.87996,249.84584,251.21865,254.33262,259.39199,266.41571,275.20019,285.31647,286.8371686261344,202.3925984428858,5280.91994,922.9730500000004,922.9730500000004,-59.75635
1180,1180,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,1180.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,318.08981295257337,209.01432970403584,0.0,468.78028,7003.34184,-40.0
1181,1181,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1181.0,1.0,0.1,310.40301,303.06571,296.37868,290.5561,285.70542,281.82656,278.82675,276.54325,274.76654,273.25801,271.76046,270.00321,267.70682,264.59309,260.40478,254.9362,248.0707,239.81677,230.33151,219.92131,180.7909989410444,303.2986904857973,468.78028,562.0011,6534.56156,-31.173440000000028
1182,1182,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,1182.0,2.0,0.2,198.63988,215.52697,230.62676,243.35441,253.41682,260.80605,265.74672,268.61955,269.88478,270.02317,269.50236,268.76566,268.23335,268.30319,269.33898,271.64218,275.40928,280.68625,287.33587,295.03332,229.2082844554389,175.3590270746677,1030.78138,690.66236,5972.560460000001,-52.19394999999997
1183,1183,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,1183.0,3.0,0.3,232.81142,236.4691,240.20856,244.01096,247.80614,251.48068,254.8941,257.89506,260.33032,262.04223,262.85576,262.56132,260.90304,257.58338,252.29181,244.75914,234.82955,222.53395,208.14224,192.17439,277.76328711802097,299.614370277071,1721.44374,866.6615899999999,5281.8981,-61.51931999999999
1184,1184,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,1184.0,4.0,0.4,272.90663,268.37415,264.43531,261.26293,258.91284,257.32829,256.36615,255.83809,255.55821,255.38957,255.28293,255.3023,255.63188,256.55995,258.43697,261.6101,266.34311,272.73809,280.67944,289.81931,192.07666308439647,195.3061346189658,2588.10533,837.9443799999999,4415.236510000001,-55.67171000000002
1185,1185,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,1185.0,5.0,0.5,203.64837,214.6447,224.5745,233.09499,240.04211,245.4235,249.37998,252.12821,253.89829,254.87795,255.17094,254.77387,253.57345,251.36556,247.89586,242.91872,236.26656,227.91582,218.03289,206.98474,196.87824052469352,357.55481942962217,3426.04971,1057.2968999999998,3577.2921300000003,-67.57650000000001
1186,1186,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,6.0,0.6,204.03004,211.01492,217.67415,223.86543,229.47158,234.40979,238.64201,242.187,245.13446,247.6605,250.04181,252.66346,256.01254,260.64938,267.1505,276.02419,287.60938,301.97885,318.87354,337.69303,189.77856286106936,314.0581757788393,4483.34661,951.23898,2519.9952300000004,-78.59021000000001
1187,1187,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,1187.0,7.0,0.7,196.84556,203.78571,210.48778,216.86955,222.88734,228.54046,233.8706,238.95618,243.90247,248.82803,253.84889,259.06205,264.53116,270.2772,276.27727,282.47273,288.78569,295.13994,301.48016,307.78331,354.21659050112874,341.8060864876565,5434.58559,770.4998400000004,1568.7562500000004,-84.45954
1188,1188,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,8.0,0.8,332.48455,311.99566,293.82234,278.73502,267.13736,259.07458,254.30195,252.38778,252.82243,255.11047,258.83357,263.68122,269.45398,276.04651,283.41834,291.5592,300.45441,310.05584,320.26269,330.91573,292.3463119542266,289.6504321163092,6205.08543,415.10293999999976,798.25641,-53.92541999999997
1189,1189,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,1189.0,9.0,0.9,289.12005,285.86493,282.58812,279.35699,276.30401,273.61118,271.47933,270.09088,269.57531,269.9839,271.27719,273.32544,275.92132,278.80322,281.68744,284.30684,286.45127,288.00327,288.96063,289.43894,242.633164315206,289.7239353542934,6620.18837,383.1534700000002,383.1534700000002,-39.38882000000001
1190,1190,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,1190.0,0.0,0.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,209.5563597795541,339.2724927908924,0.0,451.0805,2501.28225,1.2259000000000242
1191,1191,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1191.0,1.0,0.1,220.37147,230.69442,240.10127,248.2894,255.10522,260.54436,264.72957,267.8767,270.25974,272.183,273.96394,275.92444,278.38527,281.6567,286.01984,291.69697,298.81442,307.36654,317.19232,327.9753,215.482826892777,340.2991208223901,451.0805,442.3541100000001,2050.20175,1.2259000000000242
1192,1192,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,1192.0,2.0,0.2,222.24998,228.90887,235.35933,241.51753,247.32368,252.74886,257.79997,262.52169,266.99491,271.33134,275.66463,280.13882,284.89525,290.05913,295.72712,301.95694,308.76033,316.10007,323.89166,332.00978,306.5234959048036,185.2817043779013,893.43461,437.1067900000001,1607.8476400000002,1.2259000000000242
1193,1193,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,1193.0,3.0,0.3,297.00831,288.15811,280.54355,274.56768,270.42792,268.11574,267.44605,268.1009,269.67198,271.69058,273.64216,274.97069,275.0844,273.37626,269.26964,262.29113,252.16142,238.88376,222.80298,204.61042,298.3590223725903,371.7635575626599,1330.5414,468.6580099999999,1170.74085,1.2259000000000242
1194,1194,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,1194.0,4.0,0.4,294.25086,290.27357,286.54744,283.17238,280.22021,277.731,275.71603,274.16969,273.09137,272.5163,272.55047,273.40141,275.39321,278.95392,284.56658,292.68389,303.61823,317.43126,333.85435,352.26911,346.9564978125196,370.8124345296367,1799.19941,241.3994500000001,702.0828400000003,1.2259000000000242
1195,1195,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,1195.0,5.0,0.5,335.61428,324.73398,314.72607,305.91035,298.49709,292.59071,288.21177,285.32911,283.89285,283.86057,285.21219,287.95239,292.10229,297.68342,304.69826,313.11097,322.83174,333.70755,345.52063,357.99531,199.98841398984004,300.0555427343961,2040.59886,126.86556999999992,460.68339000000014,1.2259000000000242
