,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,t,x0,x1,u,L,inst_cost,ctg,path_diff
231,231,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.1118801206,-1.2337075339,0.8817682538682463,0.1319940691,0.1317277603,2.7872926515,-2.0137075339000003
232,232,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.2250174294,-1.0323933997,-3.9134373854748494,0.2637218294,0.1536150135,2.6555648912,-1.2523933997
233,233,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.3421935917,-1.306560976,0.2037681259515584,0.4173368429,0.1688820534,2.5019498777,-1.1265609760000002
234,234,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.4655439014,-1.1628338537,-2.18001104553013,0.5862188963,0.1770809893999999,2.3330678243,-0.7428338537
235,235,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.5867472247,-1.259631635,-3.1852926954116585,0.7632998857,0.2311305862,2.1559868349,-0.7596316350000001
236,236,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.72202564,-1.4428824892,5.708040013819393,0.9944304719,0.2018220489000001,1.9248562487000005,-1.0228824892
237,237,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.8317219936,-0.7623821342,-19.63363823973468,1.1962525208,0.5815954531999998,1.7230341998,-0.5823821341999998
238,238,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.9992483462,-2.5582196056,20.01628742511584,1.777847974,0.5728451404999999,1.1414387466000002,-2.7782196056000004
239,239,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-1.1458680105,-0.4099711988,-20.315447534354952,2.3506931145,0.5685936061000003,0.5685936061000003,-1.1899711988000004
240,240,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,2.5926089474273604,0.0,0.0728489023,0.4135405745,0.3457879717
241,241,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0826210456,-0.6581180596,-5.465849085198777,0.0728489023,0.0976021991,0.3406916721999999,0.3457879717
242,242,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,242.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1716898564,-1.1156341574,4.297939882748549,0.1704511014,0.0891802129,0.2430894730999999,0.3457879717
243,243,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2570655573,-0.6004644682,0.7331643943994846,0.2596313143,0.0372691484999999,0.1539092601999999,0.3457879717
244,244,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3106607135,-0.4735528726,2.882186799527988,0.2969004628,0.0255133828999999,0.1166401117,0.3457879717
245,245,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,245.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3417828778,-0.1542120283,-0.9527597237357576,0.3224138457,0.016529775,0.0911267288,0.3457879717
246,246,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.3610668046,-0.2302040739,0.3803124379351728,0.3389436207,0.0179380895999999,0.0745969537999999,0.3457879717
247,247,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.3811338987,-0.172105736,0.962383642821103,0.3568817103,0.0169815347,0.0566588641999999,0.3457879717
248,248,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.392856466,-0.0641448044,-1.2819429281361538,0.373863245,0.0182928175,0.0396773294999999,0.3457879717
249,249,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.405161961,-0.1800336022,-0.5868202164153258,0.3921560625,0.0213845119999999,0.0213845119999999,0.3457879717
250,250,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,2.975373730305914,0.0,0.0710999939,0.571985493,0.3951299961
251,251,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0807694573,-0.6216931696,-5.332991019969363,0.0710999939,0.0895657996999999,0.5008854991,0.3951299961
252,252,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1657292916,-1.0700324374,3.4099532909771866,0.1606657936,0.0846961372,0.4113196994,0.3951299961
253,253,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2510609707,-0.6437054292,-5.087011833043039,0.2453619308,0.0966549316,0.3266235622,0.3951299961
254,254,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.336925639,-1.0665419442,5.186264212888464,0.3420168624,0.0892749734999999,0.2299686306,0.3951299961
255,255,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4133324402,-0.4715087217,4.22191705561405,0.4312918359,0.0349861237,0.1406936571,0.3951299961
256,256,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4377794525,-0.0248700039,-2.0464328802738105,0.4662779596,0.0234731548,0.1057075334,0.3951299961
257,257,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4500453709,-0.2172473734,1.2375279859867607,0.4897511144,0.0241101973,0.0822343785999999,0.3951299961
258,258,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,258.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.4647327449,-0.0788072008,-2.206659776355286,0.5138613117,0.0283750669999999,0.0581241812999999,0.3951299961
259,259,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.4829063893,-0.281299534,2.155457523111786,0.5422363787,0.0297491143,0.0297491143,0.3951299961
260,260,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,2.957475629623147,0.0,0.0711764919,0.6116638955,0.2624289751000001
261,261,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0808560379,-0.6233963991,-5.050706926460771,0.0711764919,0.0858653452,0.5404874036,0.2624289751000001
262,262,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,262.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1646124298,-1.0447106999,3.0101691862674187,0.1570418371,0.0822572215,0.4546220584,0.2624289751000001
263,263,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,263.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2494683496,-0.6588378614,-5.637976791480506,0.2392990586,0.1072171193,0.3723648369,0.2624289751000001
264,264,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3394383055,-1.1326655847,4.109233514108548,0.3465161779,0.1028816290999999,0.2651477176,0.2624289751000001
265,265,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,265.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.42734767,-0.6338328688,4.37088473962531,0.449397807,0.0471318226,0.1622660885,0.2624289751000001
266,266,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.46652104,-0.1575710249,-0.0561372336654804,0.4965296296,0.0248248183999999,0.1151342658999999,0.2624289751000001
267,267,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4817880288,-0.1479177594,0.3388832910878021,0.521354448,0.0254762526999999,0.0903094475,0.2624289751000001
268,268,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.4942254479,-0.1015920112,-1.9939580857379595,0.5468307007,0.0312297002,0.0648331948,0.2624289751000001
269,269,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,269.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5135388376,-0.28167443,0.6241549811494924,0.5780604009,0.0336034946,0.0336034946,0.2624289751000001
270,270,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,2.550494506557124,0.0,0.0730558445,0.3968964007,0.4585877663
271,271,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0828247708,-0.6621257785,-4.568472664903491,0.0730558445,0.085578558,0.3238405561999999,0.4585877663
272,272,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,272.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1679339818,-1.0338638341,4.1597335325127975,0.1586344025,0.0764486697,0.2382619982,0.4585877663
273,273,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2461967693,-0.5396276933,1.3651350637383222,0.2350830722,0.0285416993,0.1618133285,0.4585877663
274,274,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.2909455226,-0.3583654336,2.9722820825032725,0.2636247715,0.0183577830999999,0.1332716291999999,0.4585877663
275,275,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.3106705142,-0.0414122337,-3.416398082976928,0.2819825546,0.0210149809999999,0.1149138461,0.4585877663
276,276,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.3311379584,-0.3625845978,3.4808024646106754,0.3029975356,0.0220632997,0.0938988651,0.4585877663
277,277,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.3488044347,0.0031621249,-4.144088777437135,0.3250608353,0.0264170334999999,0.0718355653999999,0.4585877663
278,278,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,278.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.3685502097,-0.3915009778,2.046829569986099,0.3514778688,0.0247902769,0.0454185319,0.4585877663
279,279,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,279.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.3959050747,-0.1594631558,-0.8852312941304337,0.3762681457,0.0206282549999999,0.0206282549999999,0.4585877663
280,280,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,3.062054866904951,0.0,0.0707368527,0.6588293431999999,0.2906423537
281,281,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,281.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0803501445,-0.6134443688,-4.654946576751607,0.0707368527,0.0789441312,0.5880924904999999,0.2906423537
282,282,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1612450173,-0.9980441537,2.3544771926500805,0.1496809839,0.0777768033999999,0.5091483592999999,0.2906423537
283,283,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.244831884,-0.6790095677,-7.4849508292860305,0.2274577873,0.1416490895,0.4313715559,0.2906423537
284,284,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,284.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3456560162,-1.3266805184,7.041933004328372,0.3691068768,0.131003755,0.2897224664,0.2906423537
285,285,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.4378416251,-0.5303016091,3.682950696338245,0.5001106318,0.0397210780999999,0.1587187113999999,0.2906423537
286,286,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4704905183,-0.1293576463,-0.5322636277830364,0.5398317099,0.0251836149,0.1189976333,0.2906423537
287,287,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,287.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4853747867,-0.1676997407,0.9345232811623404,0.5650153248,0.0260407497999999,0.0938140183999999,0.2906423537
288,288,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.4968128458,-0.0628093534,-2.6801910595592293,0.5910560746,0.0331220733,0.0677732685999999,0.2906423537
289,289,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5157551484,-0.3118861568,1.1282380767600242,0.6241781479,0.0346511952999999,0.0346511952999999,0.2906423537
290,290,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,1.6127058236901115,0.0,0.078408331,0.6052358978,0.2790933992
291,291,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,291.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0873612503,-0.7513681673,-0.3404971398678114,0.078408331,0.0551674915,0.5268275668,0.2790933992
292,292,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1605105084,-0.7122686232,-0.7068053533770176,0.1335758225,0.0548332676,0.4716600753,0.2790933992
293,293,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.2317109429,-0.711748724,-6.984506337239118,0.1884090901,0.1382081499999999,0.4168268076999999,0.2790933992
294,294,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.3332297617,-1.308680539,7.345058339841391,0.3266172401,0.1267045954,0.2786186577,0.2790933992
295,295,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.422236077,-0.4851683897,3.1324488338358845,0.4533218355,0.0349359575,0.1519140622999999,0.2790933992
296,296,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.4532529825,-0.1409066008,-0.7072992960042006,0.488257793,0.0243821734999999,0.1169781047999999,0.2790933992
297,297,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,297.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.4700832726,-0.1948062403,1.1802749017355298,0.5126399665,0.0252950737999999,0.0925959312999999,0.2790933992
298,298,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.4829120434,-0.0639499793,-2.936799736649319,0.5379350403,0.0331424622,0.0673008575,0.2790933992
299,299,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,299.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.5032042208,-0.3373377756,1.7255751365981202,0.5710775025,0.0341583952999999,0.0341583952999999,0.2790933992
300,300,300.0,300.0,300.0,300.0,300.0,300.0,300.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,4.58953839179446,0.0,0.06633462,0.1065194265,0.5318120099
301,301,301.0,301.0,301.0,301.0,301.0,301.0,301.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0729610705,-0.4680850903,1.9756408066016111,0.06633462,0.0155070528999999,0.0401848065,0.5318120099
302,302,302.0,302.0,302.0,302.0,302.0,302.0,302.0,302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1079482591,-0.235533821,0.8886930376779394,0.0818416729,0.0051643832,0.0246777536,0.5318120099
303,303,303.0,303.0,303.0,303.0,303.0,303.0,303.0,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.1260632763,-0.1285495001,0.1761621542259281,0.0870060561,0.0030611274999999,0.0195133703999999,0.5318120099
304,304,304.0,304.0,304.0,304.0,304.0,304.0,304.0,304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.137444229,-0.0995523319,1.2808678263589468,0.0900671836,0.0030365401999999,0.0164522428999999,0.5318120099
305,305,305.0,305.0,305.0,305.0,305.0,305.0,305.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.1407217882,0.0318120099,-0.2620589026851996,0.0931037238,0.0020208935,0.0134157027,0.5318120099
306,306,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.1389621675,0.0038464989,0.6825117570798462,0.0951246173,0.0022973701999999,0.0113948091999999,0.5318120099
307,307,307.0,307.0,307.0,307.0,307.0,307.0,307.0,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1352944904,0.0684299975,0.2952173082484257,0.0974219875,0.0024077970999999,0.0090974389999999,0.5318120099
308,308,308.0,308.0,308.0,308.0,308.0,308.0,308.0,308.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,-0.1273547154,0.0900119533,0.6008721353957136,0.0998297846,0.0030065474999999,0.0066896419,0.5318120099
309,309,309.0,309.0,309.0,309.0,309.0,309.0,309.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,-0.1158823898,0.1386268412,0.4675575038339636,0.1028363321,0.0036830944,0.0036830944,0.5318120099
310,310,310.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,4.168164597149395,0.0,0.0671715226,0.1235967037,0.5772396821
311,311,311.0,311.0,311.0,311.0,311.0,311.0,311.0,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,-0.0749994304,-0.5081841099,1.6737408034420307,0.0671715226,0.0189231411,0.0564251811,0.5772396821
312,312,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,-0.1152629585,-0.3005465014,1.339248618147125,0.0860946637,0.0076263739999999,0.03750204,0.5772396821
313,313,313.0,313.0,313.0,313.0,313.0,313.0,313.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,-0.1373852261,-0.144499372,0.955064209716681,0.0937210377,0.0034217627,0.029875666,0.5772396821
314,314,314.0,314.0,314.0,314.0,314.0,314.0,314.0,314.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,-0.146516191,-0.0398619861,1.157993738308447,0.0971428004,0.0029594590999999,0.0264539032999999,0.5772396821
315,315,315.0,315.0,315.0,315.0,315.0,315.0,315.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.1447078553,0.074129052,0.9474808235235528,0.1001022595,0.0038105254,0.0234944442,0.5772396821
316,316,316.0,316.0,316.0,316.0,316.0,316.0,316.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,-0.133070403,0.1572396821,0.4953835036073717,0.1039127849,0.0047014305,0.0196839188,0.5772396821
317,317,317.0,317.0,317.0,317.0,317.0,317.0,317.0,317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1157107207,0.1894183501,0.7390365472646017,0.1086142154,0.0060753912999999,0.0149824883,0.5772396821
